1.9105048e-01 4.0628735e-02 -1.8617727e-03 7.1599521e-02 1.5959159e-01 -8.3317146e-02 5.3984527e-02 7.7212654e-02 -7.1318507e-02 -1.7782217e-02 7.1880822e-03 -2.2416654e-01 -1.5219325e-02 -3.0101599e-02 -5.5638447e-02 5.9547175e-02 -1.3777429e-01 -8.3347611e-02 7.3803365e-02 -9.0951413e-02 -1.1703126e-01 -2.4798514e-01 1.3603212e-01 -2.6470849e-01 -4.0131021e-02 -1.6493652e-02 5.7726284e-03 -7.4690588e-02 3.8708173e-02 3.1369250e-02 -3.2490525e-02 6.5093279e-02 -4.3263161e-03 3.1862792e-02 -3.1800613e-02 -1.1997349e-01 1.2207172e-01 -3.3650253e-02 5.1174290e-02 -9.4101414e-02 2.1037845e-02 1.1776122e-01 -3.5432737e-02 5.5557545e-02 2.1917034e-02 -6.7628577e-02 6.3105993e-02 1.0976414e-01 -2.6903905e-02 5.3110134e-02 -2.5604753e-02 3.2594246e-03 6.6749924e-03 -6.7360369e-03 -1.1460710e-01 7.0360355e-02 6.8487749e-02 1.0611153e-01 -2.2518647e-01 4.6337694e-02 -1.6597663e-01 -6.6035032e-02 -1.2884425e-02 3.2163154e-02 9.0695679e-02 -2.3036359e-01 -8.0455154e-02 -2.2857083e-02 1.1058483e-01 1.1117334e-02 -3.7929416e-02 -1.7399280e-01 4.0841345e-02 4.8759632e-02 -1.2788366e-02 1.4320404e-02 -4.0079601e-02 2.9033087e-02 1.1349774e-01 -9.7416095e-02 -9.6654743e-02 1.7294741e-01 -4.3767154e-02 -3.4768265e-02 2.4321901e-03 -4.6697766e-02 6.6859663e-02 -6.2384829e-02 -8.2563739e-03 -9.1059454e-02 6.3937165e-02 -6.0426515e-02 3.8980573e-02 -1.0080069e-01 -6.4687103e-02 1.5450510e-01 -2.9896878e-02 -7.2755150e-02 -1.6139643e-01 3.0339712e-01 -3.2621932e-01 -1.8882614e-01 -2.7464131e-01 -4.8161820e-02 -3.0682165e-02 6.0041409e-02 -2.8199095e-01 1.3315026e-02 6.1579105e-02 1.5365899e-02 1.7720529e-01 8.4062330e-02 1.9517225e-03 -3.8684409e-02 -3.5404041e-02 4.2634483e-02 9.4032295e-02 -2.4495989e-01 1.0690718e-01 -3.1367937e-01 -2.5684157e-02 4.8314016e-02 -1.1672123e-02 6.8631999e-02 4.2762738e-02 5.1221494e-02 2.7440870e-01 -2.2407673e-01 -5.8994912e-02 3.9196927e-02 -3.0738644e-02 -8.0785669e-02 -1.3368662e-02 -4.3350525e-02 -7.4485958e-02 -7.8937687e-02 -1.4358824e-01 5.8548879e-02 1.0417249e-01 -4.2853259e-02 2.1223624e-01 -1.3205201e-03 -1.1597170e-02 7.1205482e-02
4.1978635e-04 3.7465863e-02 -1.3292336e-01 2.3306267e-02 1.1071889e-02 -9.0572730e-02 6.3726068e-02 -7.4881986e-03 1.1863393e-01 1.1283763e-01 -1.1818863e-01 -1.6786838e-02 -1.2573996e-01 -6.7450665e-04 -2.8702036e-01 -5.6933623e-02 -3.0744901e-01 -8.7864868e-02 1.6389504e-01 -6.2755249e-02 -1.9026905e-01 -6.3803904e-02 -2.2402537e-01 -9.1063909e-02 -2.9902583e-02 -6.2937163e-02 -1.1391732e-01 -1.0947408e-01 -1.5367022e-01 -9.4166860e-02 1.6160192e-02 -2.3330621e-02 1.1045360e-01 -3.0114176e-02 -2.8233975e-02 -9.2330150e-02 5.4745600e-02 -2.9140400e-02 1.3448426e-02 1.3487228e-02 -1.2778182e-02 -4.7746323e-02 -2.0943744e-01 -1.7502429e-01 1.8570469e-01 1.0271949e-01 9.5644102e-02 6.5445311e-02 -1.6960692e-02 1.2351970e-02 1.2486063e-01 1.1051951e-01 6.5075316e-02 -1.9642556e-02 6.3441277e-02 5.4236125e-02 -6.6780217e-02 -1.8236345e-01 8.9404665e-02 -7.2468899e-02 7.5769322e-03 6.4864092e-02 4.6153665e-02 7.1283288e-02 1.7608559e-02 -4.2569373e-02 8.5518226e-02 -1.3223656e-01 2.6165206e-02 -2.6503354e-01 2.9305043e-03 -1.6219105e-01 3.4902915e-01 -9.7976075e-03 -1.5643261e-01 1.2755944e-01 -8.5566901e-03 -1.9337502e-01 3.4802404e-01 -3.4018748e-02 -5.4572027e-02 -5.6508165e-02 2.3407672e-02 2.6382422e-02 -2.0045359e-01 -1.6948243e-03 -1.6106841e-01 -2.7553249e-02 -7.7660945e-03 3.0767497e-02 -7.0466897e-03 -1.3224959e-01 -1.1858802e-01 -3.8041275e-02 2.4277290e-02 1.3275029e-01 2.7685639e-01 -3.3285880e-01 -8.6956635e-02 -6.2632394e-01 -9.2124574e-02 2.9044968e-01 -3.0145787e-02 1.0015789e-01 -1.4029026e-01 4.5979094e-02 -8.3040625e-02 1.8306063e-01 -1.8072348e-02 -5.1622164e-02 5.3741008e-02 1.6155941e-02 -1.3921656e-01 -2.6015180e-01 1.1777782e-02 -4.1509513e-02 3.4233358e-02 -1.8895665e-01 -1.1050387e-01 -1.1432335e-01 -1.3198079e-02 9.4369523e-02 1.8485025e-02 7.0707299e-02 3.9449397e-02 -7.3099971e-02 -9.8812446e-02 -1.8644941e-01 -5.2018384e-03 -6.5234505e-02 1.5431845e-01 -6.3474931e-02 7.1085438e-02 9.2459448e-02 5.0640654e-02 1.6244425e-01 -3.7008319e-02 -9.6122339e-02 -2.2294363e-02 -8.1577957e-02 5.7442177e-02 5.1834937e-02 -2.3351349e-02 4.3387603e-02
8.0389656e-02 6.3437964e-03 7.4149948e-03 1.5873261e-02 9.6893378e-02 -3.1479165e-02 6.1034366e-02 2.7833227e-02 -2.4193376e-02 2.7542707e-02 -2.9166246e-02 7.1992703e-02 -7.2956517e-02 8.6867340e-02 8.0325618e-02 1.8398545e-03 -5.3364616e-03 2.2990204e-01 -5.3330544e-02 3.2556411e-02 4.2038854e-02 1.3436218e-01 -7.7711202e-02 -2.5632085e-02 -1.7571794e-02 4.6226203e-02 1.0409979e-01 -4.0129501e-02 -4.3346945e-02 3.3716489e-02 3.1134614e-03 -1.7613131e-01 -3.1369425e-02 1.7632633e-01 -3.6607917e-02 3.0367032e-02 -2.6857951e-01 5.3816214e-02 -5.7220855e-03 9.0687782e-02 8.6982036e-03 2.4434725e-02 -2.6353854e-01 -4.2760484e-02 -5.6290770e-05 3.3658139e-02 -4.8123427e-02 -7.6229975e-02 6.7336142e-02 2.3625931e-02 -1.1538282e-02 -3.9681926e-02 -4.5519654e-02 9.5625445e-02 1.8401280e-02 -1.7242502e-02 2.1549046e-02 1.7936890e-03 -8.1855826e-02 -6.8112731e-02 9.2810772e-02 7.3853463e-02 -3.4747921e-02 -3.6473274e-02 -9.1388918e-02 -5.6729261e-02 -1.5955897e-03 4.5128979e-02 -6.1037964e-01 5.7614814e-03 2.5426731e-01 -5.1115919e-02 1.0773551e-01 -6.7045242e-02 -1.7769520e-01 2.9303312e-02 2.4185274e-02 -2.4094410e-02 7.4410364e-02 9.7674482e-02 -4.5043446e-02 1.6920303e-01 2.0341599e-01 1.9678177e-02 -5.2851615e-03 3.2126045e-01 -3.8032398e-02 -2.8817983e-02 1.9540541e-01 1.4475605e-03 4.0637314e-02 -1.0469904e-01 -3.5538375e-03 1.6981328e-01 -1.7753866e-01 3.7454575e-02 -3.4010559e-02 -1.2344038e-02 -1.5098828e-01 2.7597258e-02 -8.5055821e-02 -2.1449033e-02 -1.0457050e-02 3.7694436e-03 7.7221155e-02 1.5397778e-01 -1.3649607e-01 -1.7507119e-02 -7.7754118e-02 1.6797481e-02 7.5232953e-02 3.6428815e-01 8.5486807e-02 1.0937471e-01 -3.3182029e-02 1.7600524e-01 -6.3753508e-02 2.6949106e-02 -4.6663783e-02 1.0500857e-01 -4.6977764e-03 1.2264154e-02 -6.7992383e-03 -2.5673181e-01 -1.9405890e-02 -2.5819600e-02 2.2952333e-02 -5.3570350e-03 1.1361814e-01 7.2495542e-02 4.3806046e-02 1.0720882e-02 -1.3068682e-02 8.1824791e-03 -5.7385981e-02 1.3822090e-03 7.0739433e-04 1.9479638e-02 1.3045336e-01 -2.2076413e-02 7.4772537e-02 7.9794228e-02 4.9907034e-03 -4.9406248e-03
-9.3704626e-02 1.8244784e-01 -3.0859476e-02 8.2850002e-02 8.2400814e-02 1.8214495e-01 -2.0779971e-02 -1.4973520e-01 -3.3315223e-02 5.6496143e-01 -4.4447207e-01 8.8573918e-02 5.4538075e-02 -3.1897783e-02 8.5414119e-02 2.6502844e-02 9.9265650e-02 -9.7262479e-02 -5.4109458e-02 8.0372178e-04 -1.1235388e-01 1.3303751e-01 -2.7546546e-01 -8.2264347e-03 -1.4839561e-01 1.1959304e-01 1.5643574e-02 7.7502513e-03 -1.4968416e-01 3.7883651e-02 -5.0228365e-02 4.2111357e-03 -1.2654501e-01 1.9187305e-02 -5.6256729e-01 -1.4092667e-01 -6.4053528e-02 5.4433316e-01 -9.1150068e-02 -8.6432405e-02 1.3493815e-02 1.1886004e-01 -1.5775044e-01 -3.3627445e-01 -3.2028663e-01 1.1935432e-01 -2.3343535e-02 -3.4852047e-02 2.5697133e-01 1.2610665e-02 2.0534839e-01 1.0989852e-01 -7.7318330e-03 8.8093288e-02 -2.5986927e-04 7.1577998e-03 2.4376679e-02 -1.0753678e-01 1.1819317e-03 -7.9002194e-02 -1.1687890e-01 9.5607013e-02 1.4753783e-01 7.8107797e-02 5.2058890e-02 8.5308746e-02 -1.2346358e-02 -1.3119003e-01 1.8757235e-01 -1.4392559e-01 2.3383945e-02 -3.0118277e-02 6.1372135e-02 7.9759948e-02 1.6968167e-01 1.8692008e-01 4.3010861e-03 1.6722441e-02 -7.2366871e-02 -3.9505504e-02 -4.5113340e-02 -1.4417087e-01 4.1629702e-02 1.0469441e-01 6.6397943e-02 2.0926161e-01 2.2825666e-02 -4.1926965e-02 -5.7150859e-02 5.5758776e-03 2.1022563e-01 -5.7826437e-02 -4.7754996e-02 -7.7867873e-02 9.8909050e-02 -5.8601204e-02 -4.8925016e-02 -2.5359163e-01 -3.3711825e-02 4.3593325e-02 -7.6999173e-02 -1.0431232e-01 -1.3772844e-01 1.8922137e-02 -1.2789753e-01 -7.8039467e-02 -1.7664294e-01 1.3983041e-01 -6.8926336e-03 -1.1119396e-02 3.4522790e-02 9.0313613e-02 -1.8045176e-02 1.8953873e-01 -3.9591953e-02 -3.9750077e-03 6.4713448e-02 4.9915891e-02 5.1942687e-02 -1.5976022e-01 1.3712865e-01 -2.9550582e-02 -4.0035073e-02 6.7193866e-02 1.9085030e-01 -1.3005793e-01 9.5052226e-03 4.4940632e-02 -1.1960591e-01 -4.5763239e-02 -1.2546858e-01 7.0572957e-02 5.2886408e-02 -2.6359776e-01 -7.9143256e-02 -1.9671521e-01 -1.3301003e-01 -1.2522063e-01 -5.7908602e-02 -1.8347400e-01 -5.1247232e-02 -4.7842182e-02 -8.1902230e-03 -1.0320584e-02
1.9649636e-02 1.9104910e-03 2.5177705e-01 -1.5942676e-01 -1.1641242e-01 7.6548018e-02 -9.2008740e-02 -1.1322774e-01 -1.4933780e-01 -7.4977919e-02 2.5240147e-02 1.4508457e-01 -3.9442115e-02 -3.8248945e-02 -1.5660024e-01 1.4778348e-02 -2.6324792e-02 1.0032866e-01 4.6886828e-02 6.7523764e-03 3.5762452e-02 -5.6696561e-04 -1.1186253e-01 -1.0246725e-01 5.9943337e-02 2.5180947e-02 3.5797551e-02 2.6646869e-02 4.9126800e-02 5.1317744e-02 9.0264715e-03 8.1930254e-03 4.3806080e-02 -2.2221882e-02 9.5232226e-02 1.7034180e-01 -7.9255112e-02 -4.1733503e-02 -1.5842969e-02 -2.9740691e-02 8.2482308e-02 5.2059265e-03 6.7976706e-02 5.8108158e-03 -4.4723102e-03 -2.7393226e-02 5.9371643e-02 1.1511377e-02 -8.9855283e-02 -1.9616568e-03 -3.6549624e-02 1.2363098e-04 -1.9173015e-02 -5.2565407e-02 -4.8575229e-03 -3.3339884e-02 2.4899837e-02 -5.7861581e-02 -6.7302644e-02 9.2472136e-02 8.6922988e-02 -2.1869803e-02 3.6750931e-02 2.3315842e-03 -3.2534398e-02 -8.8032559e-03 1.3773206e-01 3.8599327e-02 5.7690302e-03 -1.6398568e-01 5.7033535e-02 5.1095203e-02 4.2418428e-03 -1.1242652e-01 4.4331748e-02 -1.8514672e-01 -1.1495966e-01 3.2664958e-02 1.1908385e-02 5.3242341e-02 1.3925700e-01 -9.1157712e-02 2.2087958e-01 3.3901673e-02 8.7509435e-03 9.2974920e-03 1.7978959e-02 1.3867022e-01 7.3206253e-02 -2.4213186e-02 -1.8086341e-01 -9.0299249e-02 -1.1552809e-01 -9.5706567e-02 -4.3246094e-02 9.0752570e-03 -5.2752033e-02 3.7215389e-02 -1.8631296e-02 1.1834337e-01 1.2429081e-01 9.9673919e-02 -9.8571688e-02 -4.8319336e-02 5.6668509e-02 -1.2942603e-01 -5.4888543e-02 -2.8905133e-02 -1.3764538e-01 -1.1906751e-02 -1.3191480e-02 3.7396755e-02 -5.0218038e-02 -8.3722122e-02 -3.5372533e-02 -2.9626677e-02 -2.7685439e-02 -1.1747427e-01 4.2301182e-02 1.7908128e-01 -3.0136658e-02 3.3008363e-02 2.5567204e-02 -6.8040267e-03 -8.2729511e-02 5.7254076e-02 3.3750152e-03 -1.7367337e-02 -1.4951122e-02 -5.8732014e-02 1.0445455e-01 -1.8315615e-02 4.7040984e-02 6.8572901e-02 6.4359419e-02 -1.1541996e-01 -4.7931969e-02 -1.2255868e-01 -6.4661428e-03 -4.2178683e-02 4.0774192e-03 5.7788115e-02 6.8059705e-02 7.3368311e-02
-1.5273347e-02 -1.7729742e-02 1.8638279e-01 2.9492944e-02 4.1606572e-02 9.1053523e-02 3.2445233e-02 3.0392759e-02 -2.2583487e-02 7.9031102e-02 5.5327412e-02 6.4732190e-03 -3.2948109e-03 -4.8218220e-02 1.0005325e-01 8.9485981e-03 -1.2447569e-02 7.9372004e-02 4.4295231e-01 -3.2494128e-02 4.4769827e-02 2.5602093e-01 2.2214359e-02 1.6942406e-01 -6.8948354e-04 4.5164380e-02 7.9472167e-03 4.5831509e-02 2.8654365e-02 2.5019147e-02 2.5665442e-02 -1.8971547e-02 2.2077439e-03 4.9503166e-02 3.6510471e-02 -1.8008335e-02 1.0734899e-01 4.0547103e-02 9.8643424e-03 -3.0002987e-02 2.4630718e-02 1.5966818e-02 4.8171751e-02 8.6562010e-03 -1.4696099e-02 5.5685665e-02 1.5310687e-01 5.3062785e-02 4.4944219e-02 9.6049728e-03 5.3083450e-02 -1.4932849e-02 1.0614666e-01 3.3060126e-02 -2.2792142e-02 2.7009765e-02 2.5595827e-02 2.6661716e-02 1.6320379e-01 9.7432710e-02 -3.8329437e-02 1.6203862e-01 1.2383749e-01 3.2547537e-02 -4.9832579e-02 7.3463894e-02 4.9083490e-02 1.7434129e-02 -6.7606099e-02 -1.9005086e-02 4.3404944e-02 5.0016657e-02 -2.6564039e-02 8.4467053e-02 1.0746432e-01 1.9072767e-02 8.9473585e-03 2.3016022e-01 1.5078506e-01 5.2729089e-02 -5.5868225e-04 9.4328105e-02 3.0805171e-02 3.2797493e-02 5.6436501e-02 3.8621002e-03 1.2941958e-01 6.2729105e-02 -2.7333805e-01 -1.5788922e-02 -2.3558579e-02 1.3325143e-01 1.5578385e-02 9.8645449e-02 4.3896463e-02 1.6152052e-02 1.3587236e-02 8.0989428e-02 1.5808336e-01 -1.3251254e-02 7.1932711e-02 1.1344501e-01 -4.7828123e-02 -2.8672798e-02 1.7063750e-04 -3.8728751e-02 4.0044557e-02 -1.7117271e-02 1.0785256e-01 -2.4236646e-02 1.3345157e-01 -2.8004095e-02 3.6877546e-02 1.1697534e-02 2.1754555e-02 2.7388534e-02 -7.0859906e-03 1.4953908e-01 2.1641212e-02 -1.4818674e-02 2.9299164e-02 1.9842066e-01 8.3592102e-02 2.2797377e-03 -1.0982702e-02 1.9842070e-02 5.1569797e-02 -3.7823074e-02 5.8184281e-02 -7.9485595e-02 1.9420652e-02 7.9458766e-03 -7.1332358e-02 5.0615810e-02 1.5174572e-01 4.3927897e-02 3.9254516e-02 4.6402451e-02 7.5544447e-02 -3.4257852e-02 3.3040978e-02 -1.6188156e-02 8.1358245e-03 9.9905036e-02
-2.7057844e-01 -6.4793326e-02 -9.5592685e-02 -3.2718846e-01 -5.6235302e-02 3.5374969e-01 2.3509061e-03 4.2151615e-02 3.8012635e-02 5.3237649e-03 -3.2911882e-02 3.0033360e-03 -9.6076705e-02 -1.1694652e-01 -1.4518614e-01 2.1123324e-01 5.0266576e-01 -2.0748211e-02 1.0443386e-01 -4.8734695e-03 -1.0533228e-01 -1.2601155e-02 5.4622974e-02 -2.5833115e-01 -4.2372279e-02 -7.8129761e-02 -3.9598383e-02 2.5494879e-01 -3.6117628e-02 -1.1025052e-01 2.6344609e-02 1.2580387e-02 3.0372487e-02 -2.5780534e-02 -1.7558815e-02 1.2218834e-01 5.0433867e-02 -4.0278323e-02 4.2119674e-02 1.3277750e-01 2.7355915e-02 3.9617255e-02 -5.4604575e-02 -7.7024121e-03 1.7255652e-01 6.1524164e-02 -2.7516091e-02 1.0252728e-03 5.4477442e-02 -1.3439254e-01 6.2101595e-03 1.7753795e-02 1.0781229e-02 1.3046378e-01 4.7689762e-02 2.9551378e-02 2.2388537e-01 -6.4907409e-02 -1.9750507e-01 -7.1968183e-02 1.3965769e-01 4.5507003e-02 3.9336074e-02 7.8400265e-04 -1.7662881e-02 -9.8148122e-02 2.1280056e-02 -1.8392034e-02 -4.3409493e-02 -8.6226081e-03 -4.2205438e-02 2.3868239e-02 4.0843874e-02 -2.5254723e-02 -7.3148616e-02 1.9582354e-02 -1.2113035e-01 9.5677063e-02 -4.0387794e-01 -7.9687655e-02 -8.1617720e-02 -5.7404237e-03 -2.3064869e-02 -3.8080357e-02 1.7541492e-01 -3.9231420e-02 1.3689393e-01 3.7535730e-01 -2.4685184e-02 -1.9669472e-01 -2.6877845e-02 -2.8916966e-02 -8.9099422e-02 -1.1923046e-01 8.2731858e-02 1.0236398e-01 5.5660009e-02 -1.1078054e-01 1.0890858e-01 -3.5251290e-01 -1.5289964e-01 -3.6835834e-01 -9.7594922e-03 3.8785946e-02 -4.8982836e-02 -1.4341429e-01 1.8526046e-01 2.1561651e-02 -1.3907465e-01 2.0056529e-01 3.8419461e-01 -5.1438987e-02 4.8732883e-03 -8.0942594e-02 5.2531999e-02 -2.9072698e-02 6.0160831e-02 -1.1098038e-01 -7.1782492e-02 2.8916715e-02 -7.0232652e-02 3.5093646e-02 -3.4791976e-01 -8.6875843e-06 2.6064466e-03 -3.7077054e-02 -3.9215214e-04 -6.9675080e-02 6.3832171e-02 1.1083511e-01 3.8532596e-02 6.6277152e-03 -3.0645261e-02 3.5987660e-02 1.2468507e-01 3.3532061e-02 1.5215558e-02 -6.0988549e-02 1.4627816e-02 -1.9156697e-03 3.3889705e-01 -1.2310598e-03 3.5315663e-02 1.1520976e-01
1.7684144e-01 2.4691510e-01 1.2899373e-01 1.1479949e-01 -1.8551452e-01 1.7080400e-02 -2.5172083e-02 1.4466418e-01 -8.9227304e-02 7.0200019e-02 -5.4097995e-03 1.2240709e-01 -6.8272859e-02 2.7262243e-02 1.3263695e-01 -2.3732487e-02 6.5212436e-02 2.1660471e-01 8.0332741e-02 -3.3268717e-03 -9.4851717e-02 -2.9533211e-02 2.3137081e-01 1.0171865e-01 -9.1137312e-02 -1.4767297e-02 -1.5867308e-02 -4.8378989e-02 -4.2280968e-02 -1.3379964e-02 -5.4737851e-03 5.0094243e-02 -2.3089495e-02 -4.5813963e-02 -3.4468617e-02 1.4135416e-01 -6.3594721e-02 5.0764550e-02 3.3699989e-02 5.8055140e-02 -1.9139612e-02 7.3504105e-02 3.5279285e-02 2.8289195e-02 1.0186251e-01 -1.0586566e-03 -1.2076301e-02 3.4344390e-01 1.1729297e-01 2.0478541e-02 -1.8741110e-02 1.5391155e-02 1.2061413e-03 1.3443814e-01 -1.9271905e-03 -1.1376778e-02 -1.5714962e-02 1.1403751e-01 1.4700280e-02 3.6713712e-02 -2.2622056e-02 -3.6900390e-02 -3.3359062e-02 -1.7314872e-02 4.6039116e-02 -1.7770302e-02 -5.9143540e-02 -3.7605707e-02 4.7337811e-02 6.5218927e-03 -9.2814229e-02 -1.6023512e-01 2.1042719e-01 -1.1520406e-01 7.3470905e-02 1.1535197e-01 6.9177851e-02 -2.5698317e-02 8.2215466e-02 -4.9857352e-02 -5.3723719e-02 -1.1611559e-01 3.3505103e-01 -3.9749566e-02 5.6784332e-02 -1.7985718e-02 -5.4007437e-02 -9.0035088e-02 9.6409462e-02 2.8882816e-02 7.6734796e-02 -5.9702925e-02 1.3833697e-02 -5.5578955e-02 -2.4636422e-01 -1.5616931e-02 -4.6887374e-03 -3.3857241e-02 -1.3199103e-01 -5.0503436e-02 -6.6380821e-02 -3.2879274e-02 8.9513361e-03 -8.7471455e-03 -9.4333669e-04 8.5726812e-02 -1.3362502e-01 -1.4910333e-02 -4.4325937e-02 -1.5373947e-02 7.5721070e-02 -2.2007163e-01 9.9323047e-03 1.0732781e-01 2.4395740e-02 -6.1635703e-02 -4.7061991e-02 1.0223104e-01 7.3813205e-03 -8.6465381e-02 -5.1408488e-02 3.1248434e-02 1.2273848e-02 8.1979528e-02 -3.0137483e-02 -1.2385820e-03 8.9819049e-03 8.9493990e-02 5.6002322e-03 6.8148196e-02 7.8932643e-03 4.7642509e-03 -8.7398119e-02 8.7153469e-04 -9.2843302e-02 -4.3004077e-02 -6.4895786e-03 -1.2607784e-02 2.4557361e-01 -2.9032832e-02 6.2789954e-02 -3.6420461e-02 -2.9763352e-02 4.7617394e-02
-5.0397851e-02 1.4009891e-02 -6.1640646e-02 -9.6101359e-02 3.6526121e-02 1.6637228e-01 1.9385828e-02 -8.7527178e-02 -1.0407946e-02 -3.5024017e-02 4.4087853e-02 -3.3841591e-02 -1.0741285e-01 6.3404394e-03 -2.7223206e-01 -1.9665375e-02 -4.2068455e-02 -4.7604889e-02 -6.6150643e-02 2.6062086e-02 3.2796081e-02 1.0041809e-01 1.2161324e-03 3.5613531e-01 4.2681780e-02 -2.9956244e-04 5.0990727e-02 -3.2244283e-01 4.9184259e-02 -5.6356718e-03 -2.6470188e-02 2.9938694e-02 -7.7158384e-02 -6.3391062e-03 -6.2585682e-02 -6.3728705e-02 -3.2009471e-02 3.8001671e-02 -2.5481837e-02 3.1248789e-02 7.3474511e-03 4.3362398e-02 8.4445728e-03 8.1464816e-03 -9.5268846e-02 -1.4077439e-02 2.8763565e-01 -1.9562054e-02 -7.3867142e-02 6.8149745e-02 -9.8694139e-04 -1.7732250e-02 -4.9702499e-02 9.4665088e-02 -3.6794458e-02 -3.2721613e-02 -3.3628844e-02 4.7392938e-02 2.8131199e-01 -1.0115477e-01 6.3029200e-02 1.6362444e-02 -9.6154204e-03 -5.7516359e-02 3.8109429e-02 -8.2921572e-03 -1.0013554e-01 2.4740096e-02 -5.1407926e-02 1.0489535e-01 -4.0742997e-02 2.5397495e-03 8.1950016e-02 7.0169158e-02 3.0289181e-02 -4.8460141e-02 -4.0094790e-01 -1.3257538e-01 4.3419559e-02 -5.0352593e-03 -6.0688630e-02 2.0623688e-02 -2.2321735e-02 2.0679859e-03 1.2159564e-01 -1.5217892e-02 1.1140560e-01 6.0282466e-03 3.6235340e-02 -1.5150885e-02 4.0680815e-02 -4.8579752e-02 1.0385308e-01 6.7106807e-03 -1.5007314e-02 2.5468441e-02 -6.6328637e-02 5.8952361e-02 -5.2491110e-02 -2.1696098e-02 -5.9023071e-02 -3.9494285e-01 8.3224528e-02 -2.1757877e-02 3.4562621e-02 2.1629654e-02 -4.9596816e-02 -1.6874298e-02 -4.3268569e-02 -3.7083305e-02 -4.4030854e-01 -6.7141786e-02 7.4716187e-03 7.8024685e-02 1.7000670e-02 1.4032147e-02 -3.0378535e-02 -2.6845992e-01 2.9118406e-02 -5.1811546e-02 8.1288144e-02 2.9778886e-01 3.1534019e-01 -3.1757213e-02 1.2446452e-02 1.8132539e-02 -2.0786381e-01 -1.9739215e-01 -1.6749578e-02 2.5350178e-02 -2.7325818e-02 1.3469716e-02 -2.5645284e-02 -7.3742367e-02 3.8391531e-01 -9.1232151e-02 -9.0106502e-02 2.5985071e-03 -2.3661060e-02 1.8964972e-02 -7.8004174e-02 -1.1247844e-02 -1.0803727e-02 4.8686489e-01
-1.1733881e-02 -2.3682408e-04 1.2480673e-01 8.4464923e-02 -4.7258898e-03 2.7950680e-01 -4.5380000e-02 -6.3721344e-02 -9.4501153e-03 -5.8135357e-02 -6.0612004e-02 -3.4720127e-02 2.5462132e-02 -1.3623090e-01 9.6756458e-02 -1.0344349e-03 -4.7068357e-02 -5.5316392e-02 1.8484725e-01 8.0181189e-02 -1.8328309e-04 -8.5062034e-02 1.5040109e-01 1.1246460e-01 -5.2636031e-02 -6.8523519e-02 -3.7486888e-02 -4.2812075e-02 1.1156866e-01 -1.1946525e-01 7.8100204e-02 8.5302899e-03 1.4684810e-02 -5.9891820e-02 3.1331152e-02 -2.1461488e-01 -1.0364198e-01 -5.9525771e-03 1.1254495e-02 -2.2350554e-01 -1.8037021e-02 3.3528924e-02 -8.0239952e-02 -3.9837055e-02 2.0582500e-01 -1.0363962e-01 2.2131218e-02 -1.0023206e-01 4.6579456e-03 -6.2266918e-04 -8.6322166e-03 -1.5936973e-02 -1.3227417e-01 8.1392927e-03 9.7377777e-02 -5.9391104e-02 -2.8159814e-02 -1.1155006e-01 4.4512365e-02 2.3037083e-01 1.0442778e-02 -4.2798221e-01 6.6668764e-02 -8.5292637e-02 -1.2962407e-01 5.8192071e-03 7.5820766e-02 -2.3143431e-02 -1.1589041e-01 1.4898406e-01 -8.8342456e-03 3.4948745e-01 1.2730058e-01 -2.3906974e-01 -1.1041260e-01 -1.5138313e-01 -2.3685006e-02 9.0640150e-02 1.1685611e-01 -2.3256171e-01 -1.1123195e-01 -1.1674681e-01 2.1965116e-02 -6.4551845e-02 6.8111174e-02 -5.4226454e-02 9.4646148e-02 -9.0283096e-02 -2.4421121e-01 1.8486040e-02 -1.9269381e-01 2.5715864e-01 -1.2362491e-01 1.3434529e-02 -6.3889459e-02 8.3086379e-03 -3.3752631e-02 6.1858859e-02 1.9267628e-01 2.7481513e-02 6.3856575e-03 2.6158452e-01 -2.0467699e-01 4.5750499e-02 1.7448654e-02 -2.2876282e-01 2.9263446e-02 -8.0734037e-02 2.7473867e-01 -2.0210937e-02 4.7538858e-02 -3.0915705e-02 3.4312632e-02 -6.1609171e-02 1.3786241e-01 -9.6432500e-02 -4.6743747e-02 -3.3570562e-02 -4.7736008e-02 -1.0484170e-01 -6.0845669e-02 8.1334464e-02 3.5895079e-02 -1.1561034e-01 -3.2720264e-02 -2.4158327e-02 3.0982820e-02 -7.3730373e-03 1.5566120e-01 8.5041247e-02 -4.4315256e-02 1.0082278e-01 -9.7798079e-02 1.9599244e-02 -6.8967924e-02 -1.1679790e-01 8.3556667e-02 1.6725345e-01 -3.3316839e-01 -1.2523362e-02 2.9979907e-02 1.0386587e-02 -1.2437367e-02 1.5218645e-01
