-1.9147934e-01 8.8350318e-02 -4.7399513e-03 -1.4242637e-01 -1.5961705e-02 1.4319061e-01 4.8730752e-04 -4.2215612e-02 -3.1504568e-01 -1.6339803e-02 -4.3139007e-02 -3.7615243e-02 2.3426655e-01 -2.7230507e-02 8.0245405e-02 1.1125006e-01 1.4639249e-01 1.2924118e-01 -4.4987284e-02 7.9937808e-02 -5.3323861e-02 7.7757016e-02 9.1308877e-03 -4.0379759e-02 -1.8437630e-01 -2.6790133e-02 -2.7899480e-01 -1.3535187e-01 8.8270366e-02 1.1189609e-01 -3.9496627e-02 -5.4369427e-02
6.1073262e-02 8.6531870e-02 -1.2385117e-02 -1.9933062e-02 -1.8416547e-03 -3.0367317e-02 2.9013906e-02 4.3967299e-02 -1.9737560e-02 1.9484060e-02 -2.7505115e-02 -3.3388685e-03 -3.6388829e-02 -9.1014281e-02 4.0173329e-02 8.6023360e-02 1.3913469e-01 -3.3766840e-02 6.6334851e-02 7.2268978e-02 -6.1526135e-02 -9.4874695e-02 -1.0878909e-01 -6.6960424e-02 1.0604826e-01 4.4833277e-03 -3.5301004e-02 -3.0330772e-05 7.9562582e-02 1.6945171e-01 -9.5385328e-02 8.9429244e-02
1.5296088e-01 -8.3473973e-02 2.6972896e-01 -8.3944641e-02 -1.1267483e-01 2.1764350e-01 -6.9839954e-03 1.2498936e-01 -5.5231158e-02 6.1816177e-03 -5.1054623e-02 1.7599814e-01 -1.0118018e-01 3.0989230e-01 8.0645829e-02 -1.0773015e-01 1.3472128e-01 -1.5452366e-01 1.0607323e-01 3.6770362e-02 8.5382447e-02 7.8800149e-02 -2.6124742e-02 -1.3264485e-01 -6.0760617e-02 1.1809128e-01 3.2953069e-02 2.5395623e-01 1.6682731e-01 3.2106957e-01 1.8448094e-03 -1.4215267e-01
3.0084974e-01 1.3729393e-01 3.5545520e-02 -2.6686876e-03 -3.6987808e-02 -1.2032999e-01 -1.5486242e-01 -7.0438556e-02 -3.5992950e-02 5.7620712e-02 -7.8197211e-02 1.2948863e-02 -9.6336618e-02 -5.6097724e-02 -5.6910766e-03 -1.5309183e-01 -7.4138686e-02 1.0626937e-01 2.5633281e-02 -2.4001053e-02 -3.3978228e-02 -4.3672036e-02 4.5964889e-02 -5.6126628e-02 -1.2179505e-01 -1.7502295e-02 -6.1027423e-02 -8.6817168e-02 3.5663422e-02 2.0923506e-02 3.0733321e-02 2.7290394e-04
6.3137762e-02 -8.8650852e-02 -2.4060525e-02 -2.3002248e-02 8.9307418e-03 -3.0777263e-02 -9.6891902e-02 -3.4565270e-02 -6.9322728e-02 -6.6214511e-03 -1.9295765e-04 -3.1721164e-02 1.1255750e-02 -1.3351689e-01 1.7385524e-02 9.1050319e-02 1.0106018e-02 -3.7738051e-02 1.4747663e-01 9.9655420e-02 -4.7993712e-02 1.2171093e-01 -1.3384768e-01 -7.8014940e-02 5.9738539e-02 -3.3650018e-02 -3.5553444e-02 3.6686786e-02 9.1174930e-02 1.3050877e-01 1.1796181e-01 6.9852278e-02
-5.0804568e-03 1.6661221e-01 -5.9384420e-03 -5.9277106e-02 5.4204755e-02 -3.9406929e-02 4.8133876e-02 5.1169485e-01 2.2008109e-01 -2.3448814e-01 2.1715317e-02 -4.9005814e-02 8.3531372e-02 -1.3855025e-01 6.3706306e-03 -6.6018954e-02 6.1922751e-02 -9.9465400e-02 1.6112791e-01 1.6300915e-01 -5.9855148e-02 9.2388898e-02 5.6742769e-02 2.2244421e-01 -3.2836054e-02 8.1088647e-02 -8.2382336e-03 -2.8153943e-02 6.8259411e-02 1.4564814e-01 3.6532789e-01 -4.8697215e-02
9.9697150e-02 1.0239722e-01 -7.8631289e-02 -3.8645849e-02 -2.5859597e-01 4.4699052e-01 -2.5537330e-01 1.0153983e-01 1.1126371e-01 2.1605527e-02 5.3967789e-02 5.5223014e-02 -4.9335260e-02 4.1407552e-02 8.5125171e-02 7.4981116e-02 -1.4492816e-01 -3.0165628e-02 -1.9658935e-01 1.3257451e-02 -1.2769845e-02 6.2788673e-02 1.2131254e-01 8.4059142e-02 1.4629240e-01 -6.9413960e-02 -2.8002816e-01 1.0669005e-01 1.3230530e-02 2.6271376e-01 1.8493030e-02 4.0370952e-02
2.5421387e-02 -9.8017901e-03 -3.0315858e-01 -1.5177549e-02 1.7411077e-02 7.3352531e-02 2.8595058e-02 -3.8252734e-02 -2.9691674e-02 1.3043262e-01 3.7839320e-02 -2.6417220e-01 1.0846709e-02 9.8408371e-02 -2.9171828e-02 1.4846183e-01 -1.3239807e-01 -3.9110925e-02 2.8166133e-01 -1.0266478e-01 -3.3452440e-02 -1.0719087e-01 2.1057165e-01 -5.8993734e-02 -3.8277645e-02 1.4313217e-01 1.0280514e-01 -8.6849242e-02 7.3215365e-02 7.2633870e-02 -3.7138853e-02 6.1786588e-02
5.9992075e-02 -6.3084066e-02 -1.9117665e-02 5.5787519e-02 2.6829234e-01 7.0292294e-02 -8.4873088e-02 -4.6645008e-02 5.9400041e-02 1.0550071e-01 -1.5909458e-02 -1.8906668e-01 6.1514728e-02 -4.6274170e-02 -7.2457321e-02 2.4933996e-02 -1.5105668e-01 1.1984938e-01 -6.0277075e-02 3.9205540e-02 -3.3349213e-03 -3.8505029e-02 -6.2354241e-02 8.0957070e-02 4.0312260e-02 1.8584074e-02 2.8973766e-02 -1.2218666e-02 -7.5689312e-03 5.8388732e-02 -1.2583409e-01 3.6273468e-02
-3.2234479e-02 -1.5368967e-02 1.4371069e-01 8.5305415e-02 -3.8495436e-02 7.2792098e-02 1.2075324e-01 6.1596189e-02 -3.0643636e-02 -2.9711703e-02 -4.5241084e-02 -2.5294896e-02 -6.0410764e-02 -2.3425379e-01 -7.2683178e-02 3.0223437e-02 -1.1797615e-01 -1.7178231e-01 8.2577653e-02 -8.4438838e-02 1.6993842e-01 -1.0475467e-02 -7.0968367e-02 -2.2286569e-01 -3.4300588e-02 8.1141113e-04 9.4022445e-02 -3.9864656e-02 -5.2167676e-02 2.7754888e-01 -2.1984584e-03 8.1292287e-02
2.7826168e-02 -3.9024010e-02 -2.9872814e-02 1.7441981e-02 -4.0412350e-03 -1.5970697e-01 -1.3125636e-01 -3.1042658e-02 1.6105777e-01 -6.7322589e-02 -3.6564033e-02 1.4368813e-01 1.1263855e-01 4.3561262e-01 2.8024146e-01 1.2220386e-01 2.4216107e-01 3.9299101e-02 6.1972618e-02 -4.2913936e-02 3.1937290e-02 1.1495352e-01 -1.1258765e-01 1.6443668e-01 -1.5267684e-01 7.2564103e-02 -3.2965243e-02 1.0113755e-01 3.6990430e-02 -8.3272621e-02 -3.9995514e-02 -5.0711494e-02
2.0202996e-02 -1.2428540e-01 -2.4677403e-02 4.1531321e-02 -1.6602740e-02 5.8787681e-02 -1.1656499e-01 -6.3787058e-02 -5.2907001e-02 -5.4985676e-02 -6.2166508e-02 9.7512854e-03 4.0652756e-02 -1.4090753e-01 2.9658845e-02 3.6274802e-02 2.8652031e-02 -4.7608372e-02 1.4562581e-01 9.3459971e-02 3.8173225e-02 9.5355868e-02 -9.0460114e-02 -4.6124682e-02 1.0997279e-01 9.4228312e-03 -6.0535301e-02 1.6978323e-02 9.3916744e-02 7.2798982e-02 6.8961762e-02 -2.5300246e-02
-1.3424009e-02 -6.5072894e-02 -8.0676444e-02 1.6038220e-01 -1.4498547e-01 -1.4927286e-01 -1.7432746e-01 9.8495901e-02 4.5147710e-03 -5.7647459e-02 -3.5246570e-02 1.1011849e-01 1.3470468e-02 -1.7408982e-01 8.1211530e-02 5.9199680e-02 9.0742946e-02 1.1100237e-01 1.9113545e-01 -1.0276879e-02 3.1835727e-02 -1.3096213e-02 -7.9187617e-02 2.6122628e-02 1.1456411e-01 -2.0522860e-01 -3.3409563e-01 7.5331428e-03 -2.7934881e-02 -1.0076670e-01 -8.2316667e-02 8.7109670e-02
1.1039347e-01 1.2990981e-01 -1.2422301e-01 -1.2805434e-01 1.0308701e-01 1.7710922e-02 8.6470068e-02 -1.0960679e-01 3.1376779e-02 -1.7655835e-02 -7.9722159e-02 -1.6113480e-04 -1.8623106e-02 5.1680110e-02 -1.9494040e-01 -1.4822441e-01 -1.6943578e-02 -6.2374324e-02 8.5115850e-02 -9.3493812e-02 3.3358544e-01 -1.4042882e-02 -9.0645418e-02 7.0977718e-02 9.1625620e-03 -3.2249320e-02 -3.6755498e-02 1.1115821e-01 -7.7175617e-02 -1.4343987e-01 4.2820945e-02 -1.3990590e-01
-3.6536902e-01 -1.0717352e-01 -5.7730384e-02 8.3662555e-02 3.3918653e-02 1.7008527e-01 3.8103681e-02 1.2078764e-01 1.4627431e-01 -3.2366883e-02 5.4971680e-02 8.2307532e-02 3.0559516e-01 5.8868866e-02 -1.0131118e-01 6.0660630e-02 5.0532769e-02 -3.3375274e-02 6.6181332e-02 2.6607489e-02 -6.3877404e-02 3.2633737e-02 -9.9249803e-02 -1.4773165e-01 9.5303491e-02 1.5910303e-02 3.8462311e-02 1.6228017e-01 7.4425489e-02 -1.9654673e-01 -6.2745348e-02 1.5521599e-02
-9.0241939e-02 1.2797060e-03 -8.9584336e-02 1.0219704e-01 3.8998894e-02 1.2408867e-02 7.7230409e-02 1.0231385e-01 -7.6758303e-02 -6.4095423e-02 7.7605426e-02 -6.6103369e-02 -1.5526587e-02 6.5877356e-02 5.5502515e-02 1.0121752e-01 -3.7504572e-02 3.2619711e-02 8.7644912e-02 -2.4915848e-02 -1.4193522e-02 -1.5092406e-02 2.9703038e-02 -9.7673424e-02 9.2702866e-02 6.0801283e-03 -4.0739975e-03 -1.6328253e-02 6.7796716e-03 -4.3431446e-02 4.5013785e-02 -3.7583597e-02
-3.5107520e-01 2.5550291e-02 -1.1967496e-01 9.5615529e-02 -1.6001457e-02 3.2015298e-02 -3.9247507e-01 6.3725181e-02 7.1448810e-02 -2.0244353e-02 3.5068777e-01 9.2756584e-02 -2.3698030e-02 1.4848265e-01 -1.9051220e-01 5.9786361e-02 -9.4431795e-02 -2.7427632e-02 -3.3431958e-02 -8.3109522e-03 2.3445558e-04 -1.4361610e-01 -2.7522805e-01 -3.0927858e-01 8.4951498e-02 2.8527975e-01 -8.9500763e-02 -1.9614477e-02 -5.1025081e-02 -7.7105761e-02 4.7109108e-03 -4.1787766e-02
