5.5706553e-02 2.3332464e-02 -2.1814911e-02 -5.2492246e-02 -3.6961690e-02 -6.4380772e-02 -1.0414026e-02 -2.5817858e-02 3.1691629e-02 -6.2582255e-03 6.4270787e-02 3.2433446e-02 9.0989046e-02 1.1827282e-02 -4.6321105e-02 -7.0474200e-02 3.8741171e-02 -3.7216172e-02 9.6456632e-03 -2.4391161e-02 -3.3833392e-02 -5.3582139e-02 -2.1421928e-02 -6.8821542e-02 1.7528633e-02 -3.7647206e-02 -4.1663770e-02 4.0975562e-03 1.2671757e-02 8.6044692e-02 -2.9566649e-03 -3.3687027e-03 1.2015149e-02 -1.6793849e-02 1.8254574e-01 4.1563981e-03 4.9712688e-02 1.0061840e-01 4.0429655e-02 7.6193921e-02 3.2185752e-02 5.8255162e-02 5.1170740e-02 -4.4164728e-02 1.1328068e-02 -1.8371925e-02 -1.1394768e-01 -3.5480838e-02 8.3754070e-02 1.0393219e-03 -2.3578473e-03 2.5757232e-03 3.7344631e-02 -1.0659346e-02 1.2045577e-02 -2.4220755e-03 -2.2256630e-02 -1.3084663e-02 -2.9415449e-02 8.3068917e-03 2.0126848e-02 -1.8476238e-02 -9.2706002e-02 8.5838912e-03 -9.1002230e-03 1.4556408e-03 2.9575236e-03 4.6543848e-02 1.0260774e-01 8.9543261e-02 -2.3090558e-02 3.7895516e-03 8.1858233e-02 9.5812246e-02 -3.9397191e-02 2.7971903e-02 6.3637555e-02 -3.1651776e-02 2.5282504e-02 3.8717169e-02 -1.0064851e-01 5.4232232e-02 2.5952080e-02 -7.7190087e-03 -8.6494461e-03 3.5994906e-02 -2.6438186e-02 1.2207759e-01 3.2051437e-02 -5.2382811e-03 8.3706388e-03 2.1406966e-03 -4.5010522e-02 -5.9296716e-02 1.3957556e-03 8.8194758e-02
-2.9007947e-02 -6.5772712e-02 -3.6006901e-02 4.5349658e-02 1.7717101e-01 -1.9437753e-01 -6.4468749e-02 -3.3083532e-02 -7.8166477e-02 3.0369256e-02 -9.4699673e-02 -1.5861802e-02 5.3316295e-02 7.2364755e-02 7.8414485e-02 -1.7840710e-02 4.4097438e-02 -4.9850333e-02 -1.0605945e-01 1.2073069e-02 1.0620876e-01 -9.2114493e-02 -7.0524090e-03 -6.1440609e-02 -3.6130346e-02 -1.2591914e-03 -3.2404024e-02 1.1547990e-01 2.4651452e-03 5.5129271e-02 2.4612494e-02 -4.7289705e-04 -6.7545816e-02 2.6357597e-02 -2.0938532e-02 -4.0871371e-02 -7.3032551e-02 -5.9279345e-02 8.8895634e-03 -1.5728470e-02 -3.0233808e-02 1.0544346e-01 -1.0813290e-01 3.5914652e-02 1.3460673e-03 -6.1216880e-02 1.8365728e-02 -5.3353921e-02 -1.5058984e-02 -6.8741092e-03 1.0197928e-01 -2.4951348e-02 4.0104814e-02 6.0962770e-02 9.1638796e-02 -4.8480641e-02 -1.5218496e-02 -6.6280492e-02 3.3504039e-02 2.8016472e-02 2.0654699e-02 -7.8248903e-02 -1.3819657e-01 1.6104962e-01 -4.6330802e-02 -6.3192412e-02 2.1004995e-02 7.4637011e-02 -3.1140442e-03 -8.9507515e-04 -1.5074748e-02 -3.2152943e-02 -9.8613068e-02 3.1968746e-02 2.6566125e-02 7.6301484e-03 -9.3420103e-02 3.7240323e-02 1.7051010e-03 1.6981157e-02 3.3036575e-02 -1.7647009e-02 -2.3944151e-02 -1.1760280e-02 1.7568840e-03 5.4879621e-02 6.0437225e-02 4.5919817e-02 5.5623006e-02 7.3769838e-02 -3.5504255e-02 4.0487036e-02 6.0664233e-02 -1.4590792e-01 -5.0829396e-02 7.4732535e-02
-6.9508918e-02 -2.7188591e-03 -7.1295708e-02 -9.3597181e-02 9.2437109e-03 -1.4778137e-02 -9.4708772e-03 1.8679351e-02 3.0826800e-02 4.6656583e-02 1.6224584e-02 -7.0480043e-03 4.3513075e-02 3.5651855e-02 4.7017373e-02 7.1509373e-03 1.0917598e-02 2.1650638e-02 2.6618196e-02 4.0393755e-02 -7.1522653e-02 6.7630269e-02 9.7282387e-02 -1.7110361e-02 -5.3359650e-02 3.5409313e-03 -2.7846335e-02 -8.9498088e-03 -6.8159603e-02 -6.5102376e-02 -3.7696201e-02 -4.4738334e-02 -6.0899410e-02 -1.0611662e-01 -3.2083727e-02 1.6218713e-02 6.2099025e-02 -5.4586228e-02 1.2779155e-02 3.9671071e-02 -2.2157766e-02 -3.3865061e-02 -1.2801907e-02 5.7786774e-02 -1.5926534e-02 1.2365359e-02 1.8051445e-02 4.9785567e-03 4.5591533e-02 -4.3931864e-02 -5.0008669e-02 -1.9691827e-02 4.3648753e-02 -4.2377818e-02 -3.4244746e-02 -8.7317051e-03 -9.4721522e-03 -2.4527898e-03 -6.4282911e-03 1.8843945e-02 -3.8524661e-02 9.6349120e-03 -2.4803033e-02 2.3959354e-02 7.6456718e-02 -3.9366085e-02 -6.1137345e-02 3.1753160e-02 -2.7560895e-02 -3.9299493e-04 -3.2246817e-02 4.8431333e-02 -2.1711038e-02 -4.3126926e-02 4.2943906e-02 3.7924230e-02 1.2065831e-02 -3.4122143e-02 -1.0604286e-02 -4.6296034e-02 1.8653283e-02 -2.4148854e-03 3.0871520e-02 -5.0440758e-02 3.5460733e-03 2.8792772e-02 3.0995738e-02 -7.6097026e-02 -5.3957134e-02 -4.3835659e-02 9.1957496e-03 -2.6027907e-02 1.2524625e-02 5.0303742e-02 -7.6222196e-02 3.5224549e-02
4.0458020e-02 -1.5426349e-02 1.8041285e-02 -8.9258529e-02 2.9332059e-02 1.5805066e-02 -7.0008119e-03 -3.1909563e-02 9.1852983e-03 4.2560056e-02 -3.3549123e-02 4.7034878e-02 9.6825652e-02 2.4920940e-02 -1.3261249e-02 -5.0372691e-03 -1.0966483e-02 6.2915049e-02 3.6189720e-02 -4.2695981e-02 6.9122235e-03 -2.8995385e-02 -2.2903817e-02 -9.1224097e-02 3.7799206e-02 -3.3025187e-02 -1.7226079e-02 3.0570993e-02 -2.0230694e-02 -1.2343589e-02 -5.1364213e-02 1.4336542e-02 1.5913742e-02 6.8518594e-02 -3.0251099e-02 -5.9931055e-02 2.2109672e-02 -7.1429322e-03 -4.7559444e-02 -2.6907183e-02 9.7567355e-03 6.5869220e-02 -2.6454445e-02 4.3126129e-02 -3.8875975e-02 -5.6226302e-02 1.3647105e-02 6.8392903e-03 -5.1493671e-02 5.6125309e-02 -5.2349899e-02 -5.4010380e-02 -2.7540058e-02 -2.6614165e-02 -2.7504247e-02 -8.7248787e-02 -2.3816742e-02 -4.3067090e-02 2.8597973e-02 3.3332210e-02 -1.2507720e-01 3.6259729e-02 3.7668336e-02 3.5332253e-03 6.2850937e-03 -4.8147261e-02 -2.7539566e-02 2.8854076e-02 1.1069133e-02 -6.9848611e-03 -5.7502918e-02 9.6631221e-02 5.6407258e-02 -6.1483521e-02 4.2075910e-02 2.4895163e-02 -1.8374065e-02 -2.0053187e-02 -9.1639623e-02 -4.3613423e-02 2.2825962e-02 3.9690476e-02 -1.0836279e-02 1.1855269e-02 -1.2860703e-01 -1.6659861e-02 2.2414245e-02 -3.9027154e-02 -8.3386833e-03 3.4889143e-02 6.1418158e-03 -7.8325920e-02 -4.8691157e-02 -1.5246387e-02 5.0023589e-02 7.3073238e-02
-2.2138963e-02 6.1299641e-02 -5.8468161e-03 -3.3143234e-02 8.2690895e-02 1.6025556e-02 5.0852835e-02 -6.1790410e-02 -7.4559920e-02 5.0728921e-02 -6.7958772e-02 1.4761745e-02 -9.2004044e-03 5.8028139e-02 -4.6601500e-02 -7.2839417e-02 -4.8074998e-02 -2.3275884e-02 -1.2790036e-02 5.7287637e-02 1.8152177e-02 -5.7145990e-02 -3.3264201e-02 4.0887911e-02 7.4357078e-03 -3.0508697e-02 2.7942307e-02 1.0174102e-02 5.7284214e-02 -3.6156308e-02 7.3376551e-02 2.3032157e-02 2.2588165e-02 -2.4625385e-02 4.7939908e-02 -4.9002975e-02 7.7543944e-02 -5.2711852e-02 -1.9904630e-02 -8.0606557e-02 -1.5855841e-02 4.0679682e-02 7.1031407e-02 -3.9731417e-02 -1.3614544e-03 5.5985194e-02 -7.3606864e-02 9.8692365e-02 3.0956371e-02 2.2796877e-02 6.7794952e-03 -1.0781148e-02 -1.8578187e-02 -1.8308226e-02 -1.9849930e-02 -4.0884163e-02 -4.3116707e-02 -3.1081459e-02 -5.6215603e-02 -1.1993052e-02 1.5170360e-02 -2.0712530e-02 -8.2207255e-02 5.0947338e-02 4.8410852e-02 1.6733328e-02 7.1537304e-03 5.1992938e-02 1.1606170e-01 -5.7213545e-02 -2.4244785e-02 5.0530948e-02 4.4335350e-03 1.0307896e-03 -4.6641834e-02 -5.9601057e-02 -3.3489209e-02 -1.1375409e-01 5.6898769e-02 4.6391439e-02 3.4742840e-02 3.0442221e-02 -4.4184975e-02 -8.9135002e-03 -4.7166348e-02 -4.0767245e-02 -7.6733656e-02 4.4588707e-02 -5.2510858e-02 -2.5449058e-02 -5.3413041e-02 -1.7117035e-02 3.7785374e-02 4.5968544e-02 -1.4967402e-02 -3.4990613e-03
-6.3687679e-04 3.7662730e-02 -5.1579487e-02 -4.1422684e-02 -5.4633893e-02 -3.9160676e-02 1.0719841e-02 -3.0860346e-02 1.1850090e-02 8.9585647e-04 -7.1283333e-02 -2.8618671e-02 3.4613770e-02 1.5909865e-02 -4.0720008e-02 -1.1511923e-02 -3.0772893e-02 8.8135367e-03 -3.5777587e-02 -2.4297155e-02 6.4406164e-02 -3.0703552e-02 1.4559887e-02 -1.1495707e-02 1.3606317e-02 5.8516562e-02 6.3588880e-02 -4.6984102e-03 -4.4930141e-02 1.6149051e-02 8.4500434e-03 -3.3738185e-02 -1.3525916e-02 -7.4832034e-03 1.3253376e-02 4.1375816e-04 -2.1493157e-02 1.1714144e-02 -2.7229317e-02 -1.8527299e-02 -3.3309343e-04 3.5186198e-02 -4.3339990e-02 1.9204158e-02 -3.8171690e-02 -2.8897416e-02 -3.4737807e-02 -4.5932359e-03 -5.3817157e-02 -2.3742788e-02 1.5090371e-02 1.1613758e-03 -2.6048094e-02 -1.8558597e-02 -5.5987961e-03 4.6057470e-02 -1.4565211e-02 2.3038993e-02 2.5319939e-02 5.1388971e-04 9.5355324e-03 -3.4706254e-02 5.7658162e-02 3.9646443e-02 -1.1068658e-02 -4.6504747e-02 -1.0580790e-03 2.9307066e-03 -5.3280923e-03 2.0470692e-02 -4.6012133e-02 -4.9183261e-02 -4.3821957e-02 -1.9207252e-02 -8.3871167e-03 -4.5238614e-02 1.4553040e-02 -4.7930013e-03 1.2919950e-02 -3.0450094e-02 4.4632833e-02 3.9631851e-02 9.8305568e-04 6.4506213e-04 5.9047067e-03 1.8752905e-02 5.5772021e-02 -1.7080635e-02 5.9999395e-02 2.4454426e-02 2.7878474e-02 4.2948257e-02 -3.2759801e-02 -3.0050268e-02 -9.8196127e-02 1.4036388e-02
2.4524990e-02 -3.7243612e-02 7.7422443e-03 -2.5632596e-02 2.0389730e-02 7.7840718e-03 6.1792880e-02 -5.2909426e-02 7.6366164e-02 -6.9416776e-02 -1.1070636e-03 -2.5618291e-02 -2.0172173e-02 1.2019082e-02 -2.0625100e-02 2.5022544e-02 5.8288179e-02 -7.7652760e-02 -1.3419304e-02 4.8455829e-03 5.5368920e-03 1.1933155e-02 3.2388136e-02 1.0003870e-02 1.7445274e-02 5.3067576e-02 -4.0021166e-03 1.6985754e-02 -1.2027350e-02 -1.7444439e-02 -6.6263691e-02 -6.3410878e-02 -2.2349047e-02 2.9844690e-02 -9.5345639e-03 -4.5606107e-02 -6.6751972e-02 3.9080128e-02 -6.2525980e-03 4.1990668e-02 -5.2492104e-02 -3.1489857e-02 5.8746573e-02 4.7478255e-02 -3.3383593e-02 -2.8980295e-03 -3.2655604e-02 8.8781049e-04 -2.4498351e-02 7.5708791e-03 4.9051186e-03 2.6472600e-02 6.9208313e-03 -1.8982993e-02 1.7116324e-03 1.6335480e-02 -3.2667708e-02 -1.6704226e-02 -3.0850707e-02 -5.8058853e-04 8.2392627e-03 -1.3192862e-02 -3.2740571e-02 -1.2071574e-02 -6.0089190e-02 2.0606132e-02 6.7279390e-03 -3.8905717e-02 -3.9487496e-02 -7.5471871e-02 -4.4249818e-03 4.7591899e-02 -4.7908582e-02 1.1151625e-02 -7.2769960e-03 -5.9220117e-02 4.8697121e-02 2.2184776e-02 1.2684986e-02 -6.3891490e-03 2.4918148e-03 4.9965374e-02 -1.7293943e-02 -8.3676999e-04 7.3575668e-02 4.7297991e-04 -2.0118989e-02 1.0245135e-02 5.6251179e-02 3.1579439e-02 -3.6985488e-03 1.9440140e-03 2.6999779e-02 1.5425142e-02 -3.0484730e-02 1.6372180e-02
9.5320329e-02 4.4499818e-02 1.6417522e-02 4.4445887e-02 -3.6152724e-02 2.9749135e-02 1.8959647e-02 7.3281243e-03 1.0429376e-01 4.9474709e-02 9.1806434e-02 1.7767306e-02 -9.2553720e-02 5.5170260e-02 -5.4037713e-02 -5.5698354e-02 1.9172205e-02 -1.1519145e-02 1.7979031e-02 -2.3411978e-02 1.9793944e-02 -1.9237204e-02 -2.7134381e-02 5.5751603e-02 3.6192883e-02 -2.9539142e-02 2.9604873e-02 2.2754204e-02 -1.7996759e-03 -2.0676492e-02 -1.9477688e-02 -9.1110170e-02 3.7231725e-02 -6.2617078e-02 7.8330159e-02 1.7599186e-02 -1.1242329e-04 5.4411471e-02 6.2103853e-02 -6.4053744e-02 3.0923847e-02 1.9033955e-02 -5.8822155e-02 3.6403079e-02 7.1266793e-02 9.9794613e-03 -1.4420305e-02 1.4659213e-02 -2.2206077e-04 -1.0909064e-01 4.8048578e-02 1.3770864e-02 2.8671216e-02 -3.1180456e-02 -1.2184226e-02 -4.7901765e-02 3.1493779e-02 -4.8667416e-03 -7.6562069e-02 3.7188351e-03 1.8978417e-02 3.4466006e-02 2.9748786e-02 2.1830199e-03 -4.2925637e-02 2.9259346e-02 -7.1732812e-02 -3.6142725e-02 3.4590136e-02 -2.0711940e-02 2.8337715e-02 -2.1756038e-02 9.2248963e-03 7.2678231e-02 2.8348964e-02 8.6309023e-02 -4.4909917e-02 -4.7340211e-02 6.1800685e-02 1.7946903e-02 1.6459199e-02 -4.7087879e-03 -2.3416681e-02 4.1864128e-03 2.1324880e-02 -1.2268879e-02 -7.1096565e-03 -5.0004710e-02 7.6564788e-03 6.8242021e-02 -7.7325895e-02 2.6337592e-02 -8.2438374e-03 5.5733930e-02 -5.3302485e-02 -5.8683958e-03
1.5199173e-02 -5.8473409e-03 4.4895515e-02 -6.4299151e-02 -1.7783029e-02 4.3777205e-02 -3.0049880e-04 -9.2131915e-03 -6.8647280e-02 5.2927066e-02 -5.5825770e-02 -1.8768220e-03 -1.6796198e-02 -1.4738403e-03 -1.9468138e-02 3.5319019e-02 -7.8695267e-02 -7.0487098e-03 1.9034749e-02 4.9366985e-02 4.0160748e-03 -6.2471241e-02 3.2008164e-02 6.4445720e-03 -2.3466671e-02 -1.8700262e-03 5.2309386e-02 2.5196329e-02 2.5946785e-02 -3.4470584e-02 3.7216008e-02 -3.2675259e-02 -1.1246245e-02 2.1805873e-02 7.4800588e-02 1.0279373e-01 -6.9628488e-03 -1.2920857e-02 9.8465145e-02 2.6426625e-02 3.9512269e-02 7.3003471e-03 -3.1689856e-02 -5.8830280e-02 -1.5632957e-02 -5.1797815e-02 1.9424826e-02 9.1318078e-02 2.3681698e-02 -5.5329837e-02 4.4411793e-02 1.0602063e-02 6.0328856e-02 6.6789567e-02 2.3117801e-02 -4.4063155e-02 -2.6039822e-02 -7.8399144e-02 3.0663852e-03 -5.7690833e-02 -2.4173021e-02 6.2283133e-03 -1.7746802e-02 9.4871875e-03 -4.6974707e-02 4.0778689e-02 5.9540151e-03 1.5979614e-02 4.5284823e-02 3.3634055e-02 4.5889728e-02 -8.1022670e-03 -2.0405073e-03 -4.9423754e-02 -1.6544515e-02 4.3060165e-02 -1.9271355e-04 6.4011188e-03 -5.0150000e-02 2.9024199e-02 -1.2972119e-01 -1.1933882e-04 7.8859683e-03 -6.3819930e-02 5.1346928e-02 -2.7474556e-02 -3.3581100e-02 -1.3708537e-03 -4.3497704e-02 3.6216825e-02 5.6794729e-02 1.1112963e-02 -1.0023503e-02 -1.7429937e-02 -5.4510076e-02 4.0749330e-02
-9.3650129e-03 -1.1149977e-02 -2.4376849e-02 -7.0945084e-02 -1.5558782e-03 -2.7780464e-02 -7.0100442e-02 -7.0307150e-02 -5.1186241e-02 -3.5882950e-02 -7.5165123e-02 4.8222691e-02 -2.8215744e-02 -2.8751245e-02 -4.2923242e-03 6.8915725e-02 1.4479595e-02 -5.6125171e-02 -1.0059385e-02 -4.1908223e-02 -8.6192030e-04 2.3209436e-02 4.5342628e-02 3.6301464e-02 -1.9543467e-02 -6.7296959e-02 -4.0380850e-02 -6.3838504e-02 -2.4109783e-03 -5.2127920e-02 -3.8343493e-02 4.7764271e-02 1.3468699e-02 -4.4233739e-02 -1.9429659e-02 -8.3856612e-02 -1.9644180e-02 -2.1898786e-02 2.4091814e-02 -2.4760526e-02 8.8505037e-02 -5.2292239e-02 6.6187777e-02 5.7346825e-02 3.6915991e-02 -4.4149980e-02 -4.8170526e-02 7.5571388e-02 9.2712708e-02 -8.9492276e-03 -4.2012423e-02 -6.7895226e-02 -1.2060363e-04 8.2005924e-03 2.9296808e-02 -9.4009757e-02 4.6427306e-02 6.3872688e-02 -2.3871593e-02 -2.4852579e-02 3.8448021e-02 -9.3216002e-02 1.9802110e-02 -5.0255179e-02 -7.8529209e-02 3.0864947e-02 -5.1134247e-03 6.9297992e-02 -3.5982568e-02 -4.6796620e-02 -1.9092118e-02 2.8690524e-02 -5.5765778e-02 8.2952090e-02 4.2786177e-02 3.5673026e-02 7.4808775e-03 5.0235186e-02 2.6007954e-02 3.9570150e-03 2.3156222e-02 -1.9287193e-02 2.7569594e-02 -6.9604781e-03 1.2002596e-02 1.2036114e-02 -3.2168489e-02 -1.5986377e-02 7.4311301e-02 4.6681706e-02 3.7887637e-02 -1.8228628e-02 4.4763360e-02 3.3569939e-02 1.3391835e-02 5.2580610e-02
