1.0034636e-01 2.3146847e-01 1.9835351e-02 -1.0895912e-03 -5.8243595e-02 1.5834026e-01 4.8255019e-02 1.0973569e-02 2.8680153e-02 -2.9827917e-02 4.6527501e-02 -6.9579497e-02 -3.1751424e-02 2.9851887e-01 -5.9075125e-02 -1.4105751e-01 -2.0665242e-01 -3.6220875e-02 1.2308830e-02 9.5960490e-02 -1.1046623e-01 -4.5506518e-02 -1.2254128e-02 -9.1245241e-02
-1.2312742e-02 -6.4523183e-02 1.6417943e-01 -2.4713555e-01 -5.3763255e-02 6.9788732e-02 4.8272651e-02 1.1379910e-01 4.9951676e-02 -1.5968397e-01 -1.4587696e-01 8.3952583e-02 -9.8733911e-03 1.9550431e-01 -4.1290498e-01 3.6060896e-02 8.9093037e-02 -4.6813023e-01 2.4200831e-01 1.3462057e-02 2.1669391e-01 2.0431711e-01 3.1523505e-01 1.0875551e-01
-1.1648592e-01 1.0592432e-01 6.6451564e-02 -7.8205839e-02 -2.3431228e-01 -1.7830643e-01 4.7452349e-02 2.5541307e-02 -2.1691097e-02 9.4141968e-02 1.7774247e-01 -2.0012964e-01 -3.4546608e-01 2.8611423e-02 -6.9435001e-03 4.5659736e-02 2.6945069e-01 -1.7734563e-02 1.2693444e-01 2.5534475e-01 -5.5981886e-01 2.2130536e-01 1.5781638e-01 -8.7287158e-02
-5.1980983e-02 9.1543533e-02 -5.2606191e-02 -8.8806748e-02 6.8698019e-02 2.2624161e-02 1.4405892e-02 -3.1423297e-02 -3.1547170e-02 7.6419927e-02 -1.2619003e-02 -1.8296804e-03 -6.4758450e-02 -2.3862600e-02 -2.9516611e-02 1.4157371e-01 -1.4661202e-01 -1.0029491e-02 3.7772767e-02 5.9015982e-02 1.0976619e-02 -2.3860893e-01 6.2556062e-03 -2.3449376e-02
1.0793009e-01 -1.5628836e-01 -4.3451022e-02 -6.9251701e-02 4.0415954e-03 -4.7143966e-02 3.8477257e-02 2.0142826e-01 6.5742046e-02 -2.1370202e-02 1.9446576e-02 -2.6482490e-01 5.8071326e-02 6.4757019e-02 1.3863704e-03 5.8168196e-03 4.9108928e-01 -5.4723565e-02 -2.6669607e-01 -5.1657837e-02 3.7770092e-02 -3.3163112e-01 1.1995317e-01 5.4011680e-02
-2.5563333e-02 7.6329902e-02 2.1844213e-01 4.1473839e-01 -2.4819655e-02 8.2510449e-02 -8.5581758e-04 -1.3449866e-01 -1.5146416e-02 8.3226196e-02 -1.0859799e-01 9.4317012e-02 -7.3783793e-02 -1.6344251e-03 2.2275403e-02 -8.9719584e-03 1.3848871e-01 2.8218865e-02 3.3972200e-02 -1.8936411e-01 6.5937582e-03 5.8404584e-03 -8.8107429e-02 6.9549493e-04
2.0583043e-01 -1.5962698e-01 1.0572793e-01 -3.3349290e-02 2.0960245e-01 -4.0313937e-02 -3.2147762e-01 1.1570407e-01 -9.6386343e-02 1.4180569e-01 -1.3082628e-01 -8.4293768e-02 4.6537858e-02 -1.3465400e-01 -3.8685251e-02 -6.8657748e-02 -1.4288835e-02 2.9971709e-02 1.4132813e-01 8.1580311e-02 1.1955613e-01 2.1441411e-02 1.3673340e-01 3.4879869e-01
-5.0714482e-02 2.0737414e-01 -1.6522688e-01 5.0116286e-02 9.6081216e-03 -5.4526147e-02 4.8138380e-02 9.7173147e-02 -1.2505895e-02 -7.4381724e-02 1.1324277e-01 -9.8715192e-03 1.1635592e-01 -8.1365474e-02 1.2491640e-02 4.3833829e-04 -1.9521821e-01 -2.0341957e-02 2.3002990e-01 -1.3256329e-01 -9.1752343e-02 2.8464690e-02 1.9011475e-01 -3.3810038e-02
-7.8387093e-03 2.0661164e-02 -1.0318910e-02 -1.0383825e-01 -4.6820994e-02 2.7218653e-02 7.6372880e-03 -2.2905538e-02 -1.0941652e-02 -1.1133371e-01 1.0869113e-01 1.0430973e-01 -1.1329771e-01 -1.3065147e-01 -3.1141235e-02 1.9027498e-02 -9.0186156e-02 -5.3463865e-02 2.9251071e-02 2.3492573e-01 2.6029223e-01 -3.1518927e-01 -4.3788187e-02 -3.6071237e-02
-2.1053081e-02 2.9307339e-02 3.2906950e-02 4.3746835e-01 -6.8130523e-02 1.8964190e-02 -3.6117159e-02 4.9217124e-02 -2.2646008e-02 -2.8733003e-01 -2.3051563e-01 3.2824758e-01 9.4408639e-02 2.6835665e-01 -8.4743528e-03 -4.7626715e-02 1.7053041e-01 -3.5539351e-02 -2.1223922e-01 4.6506318e-01 2.5164910e-02 8.0630384e-02 1.4182328e-01 -7.9570882e-02
1.3064593e-01 1.0626747e-01 2.9355992e-02 -5.8331701e-04 6.5666839e-02 -8.5664891e-02 -1.7390315e-01 -3.6794050e-03 -1.7025068e-02 -1.8220818e-02 -3.1667080e-02 -7.9496540e-02 -1.8633646e-01 8.8942051e-02 -3.0083891e-02 5.2567340e-02 -1.1632261e-01 8.1093334e-02 -1.3815866e-01 -3.3508182e-02 1.4278123e-01 1.3219592e-02 -1.3927743e-02 4.9601614e-01
3.0516553e-01 -1.1647592e-01 -2.2687470e-04 -2.7479343e-02 2.4532935e-01 -5.4398634e-02 4.7480929e-01 -1.1142159e-02 -2.6466227e-01 -3.3637618e-03 -1.4465195e-01 -1.0081600e-01 -1.2514019e-01 -8.4769428e-02 -5.9059367e-02 1.0808119e-02 1.0179238e-02 1.6596460e-01 -3.3660717e-02 2.8819315e-02 1.8934061e-01 2.1320833e-01 3.8653400e-02 -3.3580524e-01
3.2749662e-01 -1.1026137e-01 -3.5139978e-02 -7.8570776e-02 -2.6286992e-01 2.9977319e-01 -1.0113793e-01 -2.1122275e-02 1.6824280e-01 5.4002598e-02 -6.9112271e-02 3.0055033e-02 -1.1359418e-02 1.0990965e-01 1.4586243e-02 1.8795836e-01 8.7101243e-02 3.4591782e-01 3.1206784e-01 6.2974185e-02 1.7413411e-02 -3.6604028e-02 1.4350750e-01 1.4198428e-01
-2.9226631e-02 1.7684078e-01 -2.0567292e-01 7.2060756e-02 3.9515276e-02 4.6394123e-03 6.0585070e-02 1.1700582e-01 1.4219960e-02 -8.3282135e-02 1.1089964e-01 1.4585678e-03 1.4927042e-01 -6.8455614e-02 -1.2569016e-02 2.4117278e-02 -1.9085705e-01 -5.9283964e-02 2.1831691e-01 -7.9240568e-02 -9.7578362e-02 7.4790440e-02 1.6784482e-01 -1.8354500e-02
-2.7231220e-02 -1.1867609e-01 -3.4790605e-01 1.6856606e-01 -1.4333008e-01 2.5103621e-02 -1.2248798e-01 1.5658443e-01 -4.1471582e-02 -7.5629488e-02 3.4197226e-02 9.3236245e-02 1.0794429e-02 -2.2004291e-01 -3.1536084e-02 -4.8653681e-02 -1.3407874e-01 -1.6205220e-01 3.0362955e-01 1.3818402e-02 -9.0949118e-02 9.1172807e-02 3.5976015e-02 6.3787028e-02
-2.3872359e-01 1.8292357e-01 -1.1651406e-01 -2.3087112e-02 -1.6762145e-01 -5.7252303e-02 2.0698012e-01 3.0340979e-01 1.5029716e-01 2.3171215e-01 -2.0353203e-01 5.7526685e-02 2.1527950e-01 -2.3976278e-01 8.3993264e-02 8.6983547e-02 -2.1710995e-01 -6.2926918e-02 -2.2152176e-01 -1.3450108e-02 4.2275074e-01 2.8333819e-01 -1.3311800e-01 -2.1812022e-01
8.0967575e-02 1.3143015e-01 1.1647463e-01 2.9585762e-02 -2.3583615e-02 -7.7111050e-02 -9.1201272e-03 1.6834022e-01 -7.3320898e-03 1.4525070e-02 -5.8138850e-03 3.1455514e-01 -4.8685960e-02 -5.5530912e-01 -3.6812851e-03 -4.4004999e-02 5.7513040e-04 -2.2471035e-02 4.7183412e-01 -8.0804415e-02 -2.7361479e-02 2.4428543e-01 -7.7663764e-02 -5.4681480e-02
-3.3829302e-02 7.7929065e-02 2.0930718e-01 4.2616770e-01 -2.8226789e-02 7.3556811e-02 2.8928381e-03 -1.3016623e-01 -2.2840647e-02 5.9833687e-02 -1.3311838e-01 9.7366571e-02 -5.8103252e-02 1.8930264e-02 2.0038407e-02 -6.2517216e-03 1.3958262e-01 2.7705846e-02 1.3377061e-02 -1.9353881e-01 1.1231737e-02 -4.1898065e-03 -7.6776706e-02 3.9237039e-03
1.8480663e-01 5.9478622e-02 -1.1624536e-01 2.2638705e-02 -4.5832000e-03 4.8425514e-02 2.8300622e-01 -1.1347304e-01 -3.2871917e-01 -7.7994943e-02 -4.7110002e-03 -5.1823802e-02 -1.3392328e-01 -7.1274027e-02 -8.6458862e-02 -1.6432118e-03 -2.4714698e-03 1.9970005e-02 -4.7383647e-02 -1.7366342e-02 4.6461847e-02 1.0993174e-01 3.2605987e-02 -5.4311246e-02
-1.0594953e-01 -1.0033438e-01 -1.1634386e-01 -5.3664993e-02 4.6537336e-02 9.2128851e-02 8.4571391e-02 -2.9564094e-02 4.7656544e-02 -7.0546575e-02 1.1373744e-01 -4.8575737e-02 -8.2776416e-03 1.4327779e-01 -2.9798737e-02 4.8312917e-02 -1.4965138e-02 -2.1791337e-02 -1.3560404e-01 8.0005020e-02 3.9578393e-02 -3.6613494e-02 5.0071687e-02 8.9907192e-02
1.4363296e-02 6.3061446e-02 -1.8602267e-02 1.3727964e-01 -1.1938754e-01 6.3512236e-02 4.6382006e-03 -2.4677167e-02 -4.6011541e-02 -1.8704738e-01 1.8682554e-01 3.0988887e-01 -7.7292211e-02 -6.5285742e-02 -2.5120741e-02 -6.9893382e-02 9.0748221e-02 -7.9834588e-02 -1.5009658e-02 4.4050175e-01 4.0180442e-01 -4.0954149e-01 -9.4313147e-03 -6.7471184e-02
-9.9882752e-02 1.6170211e-01 -6.0658373e-02 -1.8139707e-01 -4.6891220e-02 -2.7931666e-02 1.3953003e-01 -4.9788814e-02 -3.7151225e-02 -1.4407672e-02 1.0882032e-01 6.1437566e-02 -1.6946879e-01 -3.4448002e-02 -9.9789299e-02 1.0132276e-01 -9.0453111e-02 -3.7246000e-02 2.3238395e-01 -9.9927388e-02 1.5321648e-01 -6.0775918e-01 1.1166961e-02 7.0193097e-02
-6.1586767e-02 -1.2295919e-01 2.2717956e-02 1.9462333e-03 -2.8777337e-01 -3.1049675e-01 -7.5057104e-02 -8.0385730e-02 -3.3742592e-02 2.5384343e-01 -1.3590352e-01 7.5776860e-02 -3.0893648e-01 5.0313342e-02 1.4264011e-02 -1.2121338e-01 -1.2073179e-01 1.5298118e-01 -1.9902445e-02 -4.6712320e-02 1.7973891e-01 -8.7770469e-02 2.3950125e-01 -6.2041890e-02
1.5020309e-01 3.6543734e-02 -1.8192525e-01 -5.3081727e-03 -1.0753570e-02 -2.0637019e-03 4.6465032e-02 -4.8553944e-02 2.5632596e-01 -1.3984778e-02 1.3245839e-02 -4.6579333e-04 -1.8499199e-01 6.8449810e-02 1.7565832e-02 -6.0166180e-02 5.2396286e-02 -1.3764860e-02 1.7202419e-01 5.9141729e-02 -2.7932383e-02 3.5526924e-02 -8.4800795e-02 -6.8331927e-02
-9.7199604e-02 1.0885704e-02 8.3754063e-02 2.0854394e-01 -4.8790840e-03 -8.2359668e-03 5.6243697e-03 -3.0428862e-02 5.4067817e-02 -6.2481806e-02 6.0814366e-02 -2.0670776e-01 2.5803467e-02 8.2375526e-02 -1.8012987e-02 8.0879994e-02 4.3963239e-02 4.7002533e-03 -5.5799570e-02 -2.4386090e-01 9.8600462e-03 -1.1234877e-01 1.2825629e-01 9.3540037e-03
-2.7738636e-02 -1.2215012e-02 -8.8547215e-02 3.3319941e-01 -3.7500206e-02 1.3347243e-02 -2.2440782e-02 -4.4816926e-02 6.3129164e-02 -1.5806941e-02 -3.0653710e-02 -1.2631583e-01 2.0434270e-02 1.5067345e-02 1.9095769e-02 8.0191702e-02 1.6969545e-01 -4.6619371e-02 -5.3675372e-02 -2.7891403e-01 5.0256666e-02 -5.5522680e-02 1.1801890e-01 4.5969202e-03
-1.2646936e-02 -1.2683813e-01 8.4246293e-02 -3.2005820e-02 -1.1669158e-01 -1.9173701e-01 -8.5082710e-02 3.8561191e-02 -2.2051571e-02 -2.1842895e-02 -8.7055728e-02 6.6611119e-02 -2.3978035e-01 -6.8422154e-02 -1.6624629e-01 -3.6059864e-02 2.4811411e-01 -1.5356639e-01 -2.3706244e-01 8.8652268e-02 1.5112138e-01 4.5261237e-01 4.3236014e-02 -4.8038673e-02
-2.0722656e-02 -4.0669046e-02 5.3849809e-02 3.1730020e-01 -5.5004727e-02 5.9253439e-02 -3.8450420e-02 -9.6121140e-02 7.7614039e-02 -3.1389799e-02 -8.3607979e-02 -8.8866450e-02 -7.6565936e-02 -7.6735988e-02 1.8441424e-02 8.7129399e-02 3.8200747e-02 -4.8340708e-02 -3.4275640e-02 -2.3335582e-01 6.5133415e-02 2.6195930e-02 4.0586896e-02 -1.1145406e-02
1.2516386e-02 8.0329776e-02 -7.4016593e-02 -1.8590932e-01 -6.6050887e-03 2.0011704e-02 5.2449442e-03 -6.5308936e-02 -2.6123198e-02 3.0525163e-02 -3.8081685e-01 4.2814404e-02 2.4794552e-02 1.2984063e-01 -2.6437789e-02 -1.0249862e-01 -1.9443008e-01 6.0696285e-02 -3.6156032e-02 6.4382829e-02 -1.2782130e-01 -5.2609049e-02 -2.5272194e-02 6.0392348e-03
-6.0671564e-02 6.7633718e-02 -4.2177066e-02 -1.3890107e-01 1.4140554e-01 6.1779406e-02 -3.8871303e-01 -1.6956501e-02 -3.0611646e-01 2.9326612e-02 -1.6939260e-01 2.0523804e-01 -8.5549057e-02 1.1750727e-01 1.6175267e-01 2.0812665e-01 -4.1305881e-02 -4.7810938e-02 8.9649096e-02 -2.7440298e-01 -1.3415000e-01 -1.8482919e-01 6.3437186e-02 -3.1242108e-01
3.0985638e-02 1.9611305e-01 1.0761213e-01 -2.7475614e-02 -5.5571206e-02 -1.9196026e-02 5.5301331e-02 -1.0792073e-01 -3.8825758e-02 -2.6840258e-03 1.1339260e-02 -1.1047349e-01 7.2766654e-02 3.0826557e-01 -1.2260287e-02 -1.4395586e-01 -2.0477672e-01 2.5723662e-02 8.2441442e-02 -1.0177948e-01 -5.2020073e-02 -1.3194995e-01 3.2291178e-02 -9.1714952e-03
-1.0605749e-01 8.1991814e-02 -3.9693540e-01 1.1390544e-01 -9.9341981e-02 -1.2896422e-02 9.8669358e-02 -1.5218373e-02 -3.4831524e-02 -8.3975554e-02 -2.9916668e-02 -6.6016376e-02 9.0770625e-02 -1.6157702e-04 1.2409428e-02 -6.1274946e-02 -2.2647703e-01 1.4324405e-02 1.6570000e-01 4.5359135e-02 1.2670878e-01 1.2462626e-01 1.3250022e-01 4.7635969e-02
-7.9170108e-02 -1.5387675e-01 -6.1727326e-02 -8.4137760e-02 -4.5957793e-02 -1.0402182e-02 1.0678512e-02 -7.4163221e-02 4.7478091e-02 -7.6762021e-02 -1.0923720e-01 -2.3760701e-02 -1.3017696e-01 1.7119866e-02 1.4814466e-02 1.5812162e-01 3.6905289e-02 -4.3392941e-02 -2.1945739e-02 5.3919811e-02 9.6833393e-02 2.7466527e-01 -1.0363159e-01 7.4304722e-02
-7.0439599e-02 8.7247185e-02 -6.0223602e-02 -1.3527456e-01 7.2933286e-02 -2.0010762e-02 3.8970292e-02 -5.3920966e-02 -1.9409113e-02 9.0682931e-02 1.4015343e-02 -2.9759366e-02 -9.9488594e-02 -6.5437436e-02 -6.2564118e-03 1.9104788e-01 -2.0703483e-01 1.0032092e-02 7.6509781e-02 -3.5486892e-02 1.0644285e-02 -3.4182364e-01 6.5109916e-03 7.4526127e-03
-5.7224635e-02 3.3646740e-02 -8.6435274e-04 -8.3826639e-02 -3.0873010e-02 6.7728296e-02 -5.5220556e-02 -8.6712293e-02 9.0125449e-02 -1.2628350e-01 -1.7142823e-01 -3.1412661e-01 -3.6829997e-02 -1.5092827e-01 3.7827536e-02 -4.5150798e-02 -2.8634179e-01 2.7843673e-02 -6.0037497e-02 -1.3148104e-01 6.0950018e-02 -1.4070061e-01 6.3710250e-02 -3.8648684e-02
