2.2502804e-02 -7.1889427e-03 -3.8605786e-03 -1.2283276e-01 8.8100322e-03 4.1546738e-03 -3.6165577e-03 5.1619589e-02 -2.8452683e-02 -3.0404104e-02 1.7387562e-02 -6.7080274e-02 2.7753958e-03 8.1514910e-02 -4.6768855e-02 2.0966321e-02 -1.1838946e-02 -1.8876518e-01 -1.2812838e-02 6.7712910e-02 3.9060500e-02 -5.3677228e-03 -4.4159852e-03 -7.5706029e-03 5.1520016e-02 2.2524547e-02 1.1581989e-01 6.6964358e-02 1.3671580e-01 -9.7024813e-03 -3.9449498e-02 -7.4716271e-03
-1.6841128e-02 7.2452754e-02 7.8448795e-02 -1.2152226e-01 -1.8717292e-01 6.1329108e-02 -1.3704855e-02 1.3217933e-02 1.9901713e-02 -2.2814527e-02 8.6701192e-02 -1.3238043e-02 6.7689456e-02 -3.4862706e-03 2.3026410e-02 -3.3619940e-02 3.7517715e-02 -2.0940913e-02 4.9264099e-02 -7.6907560e-02 -4.8399754e-02 3.7031244e-02 -2.3150241e-03 -1.0395584e-01 -4.6776138e-02 -3.2391701e-02 2.3770812e-03 2.1974832e-02 -1.0625120e-01 -1.0517912e-03 -6.2676094e-02 2.0077726e-02
-2.1313151e-02 -2.8898679e-02 6.8749152e-02 -1.2439758e-01 7.9394631e-02 2.9870082e-02 -6.7047589e-02 -3.2689076e-02 -1.6513159e-02 3.5468124e-02 -2.7339863e-02 8.3368056e-02 1.2665872e-02 5.9128222e-03 -4.8606742e-02 1.0952737e-02 8.1684738e-03 2.5734672e-02 -5.4447204e-02 1.0777374e-01 -2.5709096e-02 5.6188423e-02 -1.9755270e-02 5.2547369e-02 1.2990274e-02 -1.1210219e-02 -3.3235035e-03 -3.2177638e-02 -1.6470110e-02 -7.7549547e-02 5.1753450e-02 2.1117175e-02
-8.1042387e-02 4.2672541e-02 -9.4548427e-02 1.0949354e-01 3.1246336e-02 4.6809554e-02 -6.7562692e-02 2.0758899e-02 2.4946671e-02 -1.0949625e-01 1.3052991e-01 1.5021455e-01 -3.5732005e-02 3.3052452e-02 -7.8823522e-02 -1.5282291e-02 -2.6103634e-02 8.8304444e-04 -3.4703098e-02 5.0161220e-02 -3.8664743e-02 -1.1428019e-02 -1.2883849e-01 -7.1323588e-02 -5.2939642e-02 8.3418146e-02 3.9577536e-02 -4.1556627e-02 -6.2613096e-04 -3.3230148e-02 1.5199522e-02 -3.1869303e-02
-1.1750881e-02 6.4810147e-03 6.6572055e-02 4.0149927e-02 2.2011850e-02 6.1823208e-02 -2.0278828e-02 8.5887723e-02 5.6911577e-02 -5.8861952e-02 5.0315899e-03 1.2109821e-01 -6.2789872e-02 -5.0211951e-02 4.8703812e-02 7.0618309e-02 -5.8154691e-02 6.0560767e-02 5.1678970e-02 -1.6807759e-02 -1.1634421e-02 3.2439929e-02 -8.2248952e-03 8.2130646e-03 5.4299377e-02 -8.1011146e-02 -1.8659245e-02 -1.1909145e-02 7.1439311e-02 9.1028571e-02 -1.6387893e-02 -1.5269865e-02
1.0143441e-01 -2.0561998e-03 -3.1407777e-02 2.5219552e-02 4.9959030e-02 -4.8020653e-02 -5.9901256e-02 3.9219656e-03 -4.0627189e-02 1.0931467e-01 -2.1142256e-02 -1.0208999e-01 2.0971080e-02 -1.8587934e-02 1.6479497e-04 -3.3754934e-02 2.0258455e-02 -1.1877184e-02 -2.1574546e-02 -9.0752207e-03 -6.4850919e-02 5.2728269e-02 2.2605205e-02 -6.8985574e-02 2.8629811e-02 8.4793009e-02 3.6883108e-02 -4.7098545e-04 -3.6486652e-02 9.8867297e-02 -5.5712752e-02 4.3379679e-02
5.7550233e-02 -4.2023279e-02 -1.0978945e-01 -8.0272481e-02 -2.7987659e-02 7.1065960e-04 5.4224934e-02 5.3527828e-02 -2.9962268e-02 -2.0391759e-01 1.1709062e-02 -1.5591510e-01 -7.3390707e-02 -5.9086613e-02 9.1755234e-02 2.7527660e-02 6.7259565e-02 1.7280588e-01 5.7287246e-02 -7.4937657e-02 -7.8376830e-02 -3.9578371e-02 5.8945585e-02 -2.8637076e-02 2.7471527e-02 5.3379327e-02 -1.8766636e-02 6.2007081e-02 -8.1177674e-02 -1.0385795e-01 3.0508259e-02 2.6625884e-04
-1.1893295e-01 9.6234707e-03 -6.7069031e-02 7.3836409e-02 -5.4597878e-03 -1.6249064e-02 2.7214546e-02 5.7587185e-04 8.7080896e-03 5.2138869e-02 9.8807951e-03 -3.9517214e-03 -1.2988117e-01 3.2786641e-02 3.2583557e-02 -2.5457228e-02 3.3629220e-02 -5.2185949e-02 -4.5101229e-02 1.9222043e-02 -7.7663660e-02 -6.3287228e-02 -1.3813657e-01 2.8093748e-02 -6.7391992e-02 -2.6735066e-02 -3.3228092e-02 8.8170886e-02 -4.7212008e-02 -1.5007692e-02 -2.1767055e-04 -1.7609941e-02
1.9904915e-02 8.2542799e-02 2.2039926e-02 6.2782183e-02 3.7027013e-02 -1.4796973e-02 1.7981343e-02 -1.0019786e-01 -9.6996918e-02 7.3747210e-02 -1.0303385e-02 -1.7007601e-02 -3.7518263e-02 -3.5437595e-02 9.3255304e-02 4.6282608e-02 3.8372383e-02 1.5713817e-01 -5.1122211e-02 -1.2431325e-01 4.9522959e-02 -1.1930074e-02 -3.9818905e-02 -5.7371249e-03 2.7807089e-02 -3.4345303e-02 -2.1456126e-02 1.6056076e-03 -1.7545988e-01 -1.1739898e-02 3.6203194e-02 -4.8208710e-02
-1.0670180e-02 -3.7959300e-02 -6.0807224e-02 2.3544334e-02 1.6392155e-02 -5.9009481e-02 -3.0898336e-02 -3.5611805e-02 1.1376819e-02 1.3713050e-01 3.1083029e-02 1.1562873e-02 -3.7139300e-02 7.5422071e-02 -4.3522205e-02 1.1627417e-01 -2.4674313e-02 -2.2036903e-02 -2.7811092e-03 -1.5910925e-02 -8.3820440e-02 9.0101548e-03 1.5473978e-02 -8.3524056e-02 7.9201967e-02 5.2026033e-02 -4.8413564e-02 5.7438970e-02 -1.4213976e-02 7.6974280e-02 -4.9763937e-02 -1.4632498e-02
