-1.0212079e-02 2.1614010e-02 -8.7873302e-03 4.0268999e-02 -9.6963653e-03 2.0319130e-02 -4.4246621e-02 1.4619796e-03 2.3215832e-02 -4.6173120e-03 4.8270732e-02 2.4232895e-03 -3.0870426e-02 -8.5444696e-04 -1.3623014e-02 2.6187746e-02 1.1260054e-02 9.6404795e-03 3.0012710e-02 5.7439143e-03 -8.1081741e-04 -1.4278559e-02 -2.9714717e-02 -4.0077005e-02 -4.9402367e-02 2.5245612e-02 3.2999996e-02 -7.9379417e-02 9.1068178e-02 -3.5097990e-02 -7.8699321e-02 -2.6823250e-03 -2.1506118e-02 1.0608427e-01 -3.6300914e-03 -2.4918417e-02 4.8616966e-03 4.0142372e-02 -1.8016731e-02 -6.5557577e-02 7.7111945e-03 -1.9651569e-02 -2.9353716e-03 -5.6825195e-02 9.9373527e-04 5.3433489e-02 -6.6638209e-02 -8.0819335e-03 1.6725218e-02 -2.6239255e-02 6.2046383e-02 2.4267696e-02 -4.9367767e-02 -9.4510652e-03 1.1705438e-01 2.8052209e-03 4.1371264e-02 1.4037258e-02 2.7219553e-02 -1.4865232e-02 -5.5890609e-02 -4.8948977e-02 -1.5045857e-02 -1.4851353e-03
-2.1066768e-02 -4.4289161e-03 -3.3234727e-02 3.4267519e-02 -1.3625938e-02 -4.7440875e-02 -1.0011651e-01 6.9153696e-02 3.1763598e-02 4.9768900e-03 4.4184484e-02 -7.6918527e-02 3.1532466e-02 -5.8409858e-02 9.3179373e-03 2.9703273e-02 5.7319652e-02 -9.1123395e-04 2.8133154e-02 -1.6014065e-03 1.6208043e-02 6.2827058e-03 -7.0067961e-03 3.3243250e-02 1.0456319e-02 -8.8102877e-02 2.0821176e-02 2.3400791e-03 1.1620396e-02 -1.7948210e-02 -2.2811432e-01 -7.4502498e-02 7.4596433e-03 1.3047597e-02 4.0337775e-02 -2.4099509e-01 -2.7772946e-02 1.9042274e-02 9.0842340e-03 -1.2816153e-02 2.4290059e-02 -3.2805678e-02 -1.2912904e-03 4.5424785e-02 9.5570637e-03 2.8416770e-02 -2.7362933e-02 4.2218495e-02 -6.9929026e-02 -1.1364282e-02 -6.2525861e-02 4.0643986e-02 5.5477858e-02 -4.8243470e-02 1.9523742e-03 1.1139161e-02 -6.7282473e-03 3.7485562e-02 3.3705956e-03 -2.9163923e-02 -2.0375844e-02 7.5342059e-02 -2.1901863e-02 -3.3601955e-02
6.3105370e-03 -2.9094055e-02 3.0472757e-02 -1.0774856e-02 1.5442963e-02 -2.6876319e-02 -1.3157741e-02 -1.5130169e-02 -6.1391506e-02 -2.2287512e-02 -2.3800403e-02 1.7886817e-02 2.1679444e-02 5.4668812e-03 6.6618942e-02 -2.0562069e-02 -2.2847626e-02 -7.8465380e-03 -2.7117532e-02 2.3189656e-02 6.3919509e-03 2.3501525e-03 -4.9030703e-02 -5.1973604e-02 -5.0360960e-04 -3.1949632e-02 -1.3367385e-01 4.2898796e-02 2.2453696e-02 -1.2863779e-02 -2.5864702e-02 1.2021202e-02 3.1682428e-02 8.4967157e-03 -2.0743454e-02 1.7826233e-02 -5.4221884e-03 4.5573954e-02 -3.3843694e-03 -1.0819839e-01 1.3147345e-02 1.2194786e-02 -3.1394441e-02 6.5093674e-04 -5.2396758e-03 1.7746900e-03 1.6190667e-02 -3.0213905e-02 -3.2385590e-03 -3.8076290e-03 1.6593874e-02 8.2241750e-04 -3.4570255e-04 -2.1901787e-03 -2.8997488e-02 -1.5650602e-02 1.1386348e-01 -4.8564612e-03 -2.3232447e-02 -2.6497744e-02 1.3263543e-02 1.7528946e-02 -9.1175595e-03 2.7955482e-02
1.2225176e-02 -4.0285151e-02 1.5498577e-02 -2.5834471e-02 1.4069774e-02 9.8509016e-04 1.1326511e-02 3.4513891e-02 -4.8847776e-02 -6.5818140e-03 3.5838202e-02 2.2899278e-02 -1.1808772e-02 2.3643600e-02 3.1165181e-02 7.8412546e-03 -2.0109050e-02 -2.0108167e-02 -4.6751890e-02 -4.5619246e-02 -8.3653964e-03 -1.8525826e-02 4.7240742e-02 -1.6060695e-02 6.7151170e-03 2.0093367e-02 -1.2232325e-01 5.2689584e-03 1.0144579e-02 -4.7809724e-02 -1.5492569e-02 -5.0048348e-02 3.0309398e-02 -2.2032607e-02 2.7872469e-02 2.9548239e-02 3.1483863e-03 2.6513884e-02 -3.7031665e-03 -5.8043089e-02 -6.7902342e-03 9.0797227e-03 1.7787136e-02 2.4268761e-02 1.1326739e-02 3.7134234e-02 2.7337600e-02 -1.2679674e-02 1.9451518e-02 -1.6273243e-02 3.4165401e-02 2.6371371e-02 2.0755708e-02 -1.5005100e-02 -2.4829270e-02 -2.0015623e-02 6.5150872e-02 8.3361119e-03 -1.0531796e-02 1.1406398e-02 -9.2619350e-03 4.3576942e-03 3.2356501e-02 1.4192617e-02
-5.9835371e-02 4.5011722e-02 -4.3802783e-02 -3.6637366e-03 -8.0936328e-03 3.3766437e-02 -1.2182140e-02 3.9279129e-02 -1.4911955e-02 -2.4476878e-02 1.0654199e-02 -8.7596970e-03 -1.5036107e-02 -3.9368384e-02 -1.2764163e-02 -2.3242695e-02 -4.7296483e-02 1.5145184e-02 5.9290722e-02 4.5269653e-02 -4.9930155e-02 -9.4729736e-02 -6.2459321e-03 9.3870480e-03 -1.1422522e-02 -3.4169313e-02 1.0114177e-02 6.2040452e-02 6.3633911e-02 -1.4772722e-02 2.9630720e-04 -1.0538358e-02 1.5259704e-02 6.3134030e-02 -2.7663983e-02 4.4502332e-03 1.1511615e-02 -5.5246450e-02 -6.3112549e-02 1.9246483e-02 -3.9700467e-02 2.1884294e-02 -3.7816923e-02 -2.7244842e-02 -1.7465409e-02 -3.5040285e-02 8.4492579e-02 -1.0037912e-02 1.0495772e-02 1.0766984e-03 -2.0349044e-02 -1.2578784e-02 4.7250565e-02 6.1390147e-02 -4.2765539e-02 -1.1929529e-02 8.1511050e-02 -2.4887932e-02 3.5532013e-02 -1.0295879e-01 -9.4643027e-02 4.2841408e-02 -2.5651492e-02 2.4478773e-02
2.8039709e-02 -4.0497323e-03 -2.7004013e-02 9.6578345e-02 1.5865592e-02 4.3715306e-02 7.8681717e-03 8.0061309e-02 -1.6800502e-02 3.1614009e-02 1.2303598e-02 1.8475998e-02 -3.0072192e-02 -7.4635237e-03 5.5067902e-03 8.0528352e-03 -1.3979051e-02 -3.5188175e-03 1.0895131e-03 2.8305769e-02 1.8274188e-02 -3.1995416e-02 9.1242157e-03 -4.0034223e-03 4.0833026e-02 3.8407680e-02 -3.7812684e-02 1.2064815e-01 5.0200213e-02 -3.4404160e-03 3.4857634e-02 -6.3858561e-02 5.2586675e-02 6.6758804e-02 5.0572298e-02 4.7282530e-03 -1.3453184e-02 -3.9730691e-03 4.7021564e-02 -1.8897515e-03 -2.3156390e-02 -2.4819851e-02 3.6451891e-02 4.8375025e-02 3.9775170e-02 1.1672028e-01 3.5834644e-02 -8.5054953e-03 7.3682390e-02 -1.1399616e-01 -1.1072512e-02 1.8461764e-02 3.5177756e-02 7.1483433e-02 1.0263016e-02 5.7187430e-03 -1.1592467e-01 -7.2186425e-02 -4.9005859e-02 3.8890420e-03 1.0846615e-02 4.3992493e-03 -3.9646357e-02 -1.2865838e-02
3.0453978e-02 5.1707379e-03 1.5104474e-02 3.5855293e-02 1.4227082e-02 -1.1435982e-02 1.0760221e-02 2.2375431e-02 -3.8327288e-02 1.4419485e-02 -1.8581241e-02 2.1219946e-02 -8.0497214e-04 -7.6422289e-02 -1.9931572e-02 8.3149835e-02 -4.7422289e-03 4.6425261e-02 5.9424508e-02 -2.5998494e-02 3.5275616e-02 -1.1955824e-02 -1.9067068e-02 -2.1974035e-03 -3.0018441e-02 -7.0764780e-02 -1.3271603e-01 3.9775353e-02 6.6918868e-04 9.9932421e-03 2.9061195e-02 1.0857594e-02 1.3983588e-02 -4.9169164e-04 2.0061284e-02 2.0758735e-02 -2.4234219e-02 -9.0233795e-03 1.1500892e-02 1.2564081e-02 2.7096394e-02 4.9651250e-02 -2.6499026e-02 -2.3739606e-02 -1.2662141e-02 -2.8268889e-02 3.6715954e-03 2.4972856e-02 3.0494046e-03 -9.2412150e-03 -6.4635172e-02 -5.0414153e-03 -4.1391132e-03 -3.9421641e-03 9.4249351e-03 -5.8870120e-03 6.6942453e-02 -1.7738061e-02 -2.6175745e-02 6.7977838e-02 3.5981689e-02 1.0900117e-02 2.3873666e-02 7.6189623e-03
-2.2088613e-02 7.9058036e-02 -4.9245510e-02 2.4568865e-03 2.8799931e-02 -3.4855362e-02 3.5192229e-02 6.4943200e-03 6.2473705e-03 -1.9194709e-02 -2.2953931e-02 -1.9641437e-02 4.0878169e-02 -9.6162334e-03 2.6483377e-02 4.0920399e-02 3.0150086e-02 -4.7342557e-02 5.8506608e-02 1.0325263e-01 3.6554210e-02 -1.7392114e-02 -1.8876884e-02 -1.7783983e-02 1.5733810e-03 1.7624897e-03 -9.2339264e-03 -4.5600127e-02 -2.7086008e-02 -2.3155006e-02 -6.9080450e-02 5.6268945e-02 -3.4579020e-02 3.4811392e-02 -2.5144488e-02 2.1115946e-02 3.3201192e-02 -3.8034711e-02 1.9579055e-02 2.4549786e-02 -4.2286040e-03 -1.2187464e-02 -4.5275940e-03 -8.6480979e-04 7.3818018e-04 -4.1725837e-02 -1.3370054e-02 5.2675769e-02 -1.9809801e-02 3.2978274e-02 -1.3344647e-02 -5.4666191e-02 5.0915196e-03 1.4046513e-02 -3.0623510e-02 -6.9755383e-02 7.4507020e-02 -6.7764364e-02 -2.3692282e-02 -1.0039914e-01 -3.1794995e-02 1.1286328e-01 3.9813466e-02 -2.6910116e-03
7.4732825e-02 -4.6862826e-02 4.7491536e-02 -8.1579974e-03 4.3452557e-02 -1.7122218e-02 1.0574998e-02 -2.2290871e-03 -4.3194341e-03 -1.9414051e-02 -2.2554414e-02 1.4361314e-02 2.0274894e-02 2.1114890e-02 -9.1625145e-03 -3.1505998e-02 -2.2716679e-02 -2.4083642e-02 -3.4337074e-02 5.9860650e-02 3.7943944e-02 6.6548079e-02 5.8625609e-02 -6.9013253e-02 -2.6966171e-02 -4.1778449e-02 -8.1758294e-03 -4.0639061e-02 -2.5630748e-02 -1.7932536e-02 -4.9664686e-03 4.2076163e-02 -3.4487601e-02 -2.3689674e-02 -3.9365467e-02 6.4091031e-03 -4.2345505e-02 -4.2583756e-02 -4.1623365e-02 -1.0894841e-02 1.0535317e-02 -1.0257208e-01 -4.8089433e-02 -3.4137894e-03 9.3483359e-02 -8.7644393e-03 -1.0714909e-02 -5.2507776e-03 -2.5938811e-02 1.6473085e-02 4.6527423e-02 2.4086177e-02 3.3780348e-02 3.9614856e-02 -5.9719495e-03 8.7853847e-03 -3.3378527e-02 8.3669769e-03 -2.4504501e-02 4.6200104e-02 1.3597475e-02 -2.4700745e-03 -5.6140531e-02 -1.6660020e-02
2.5069458e-02 -2.7905658e-02 -1.9496268e-02 -2.3406874e-02 -5.2695638e-03 3.0118017e-02 -2.8392702e-02 -6.9742836e-02 -7.2119911e-03 3.1930909e-02 -1.0273268e-02 -1.1025849e-02 -2.4773721e-03 -1.1221579e-02 4.0907126e-02 -5.3103559e-02 2.6670082e-02 1.4349170e-02 -1.6537642e-02 -3.4797806e-03 3.7221014e-02 6.9622896e-03 4.6726394e-02 4.8525374e-02 3.5450120e-02 -2.4646807e-02 4.0529508e-04 -6.1388236e-02 -5.4353196e-04 -2.9880792e-02 -9.1331847e-02 -1.9215200e-02 -1.8673757e-02 1.0790257e-02 -3.8765188e-02 -1.6333237e-02 -1.2392559e-02 2.0264603e-02 5.0517648e-02 -2.3305567e-02 -3.0222092e-02 5.5931151e-02 3.4333184e-02 -8.1439950e-03 -9.5073488e-03 -5.0296638e-02 2.1242911e-02 5.4440913e-03 4.3591978e-03 2.4846993e-02 6.9486094e-04 -4.3528778e-03 -2.6565237e-02 -6.1533083e-03 1.7696535e-02 9.0773543e-03 -3.3288073e-02 -2.7370650e-02 -5.8993506e-03 2.5535801e-03 9.1167605e-03 -3.8809616e-02 -1.8580889e-02 -2.6684400e-02
