4.29371625e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.15486664e-01, -1.28619671e-01, -1.94612578e-01, 1.07565627e-01, -1.21152684e-01, -9.74240363e-01, -8.16304266e-01, 1.58076197e-01, 4.04259473e-01, 4.12661225e-01, 4.23314065e-01, 4.20785517e-01, 3.99461180e-01, 3.95050347e-01, 3.95838112e-01, 3.81272942e-01, 3.38243514e-01, 3.28553885e-01, 3.53781670e-01, 2.62002259e-01, 1.44783422e-01, 1.05774172e-01, -5.30312024e-03, -5.28634861e-02, -1.18493676e-01, -1.31386161e-01, -1.70747876e-01, -2.35817403e-01, -2.68134713e-01, -2.55536228e-01, -2.62572318e-01, -3.02671522e-01, -3.20563614e-01, -3.27972531e-01, -3.09687585e-01, -3.37050915e-01, -3.15159589e-01, -3.34039479e-01, -3.74255270e-01, -3.55874419e-01, -4.10602272e-01, -4.07591701e-01, -4.10698175e-01, -3.63333464e-01, -4.00352508e-01, -3.87165904e-01, -4.05089498e-01, -3.99479806e-01, -3.99247169e-01, -3.49247783e-01, -3.64206523e-01, -3.70972157e-01, -3.93774837e-01, -3.96915734e-01, -3.95961642e-01, -3.99362892e-01, -4.11362678e-01, -4.10749376e-01, -4.06634510e-01, -4.40893233e-01, -4.25442398e-01, -3.87499899e-01, -4.00923669e-01, -3.94764155e-01, -4.13251489e-01, -4.19338971e-01, -3.88579845e-01, -3.73353601e-01, -3.86673450e-01, -4.07573044e-01, -4.09373581e-01, -3.61957312e-01, -3.30486119e-01, -2.94020474e-01, -1.59157261e-01, -2.80118942e-01, -4.63885576e-01, -4.43561405e-01, -4.15196747e-01, -3.90765011e-01, 
4.22400028e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.18861330e-01, -8.29311162e-02, 4.15879153e-02, -1.56164408e-01, 6.43471122e-01, -1.33774430e-01, -8.14558864e-01, -1.39979362e-01, 4.19911593e-01, 4.23168451e-01, 4.33844626e-01, 4.22839254e-01, 3.99935633e-01, 3.95576298e-01, 3.92188847e-01, 3.81721765e-01, 3.33352774e-01, 3.09009790e-01, 3.28047991e-01, 2.60784805e-01, 1.87162951e-01, 1.46460176e-01, -1.80862807e-02, -8.94728452e-02, -9.23318937e-02, -5.40544838e-02, -1.53861761e-01, -1.92270264e-01, -2.24923432e-01, -2.19470382e-01, -2.42755756e-01, -2.79879093e-01, -3.08729440e-01, -3.22886884e-01, -3.38670224e-01, -3.15313518e-01, -3.19680691e-01, -3.02691162e-01, -3.64481151e-01, -3.78066778e-01, -3.83635461e-01, -4.03705060e-01, -4.06771749e-01, -4.02194560e-01, -4.04840410e-01, -3.68775725e-01, -2.92941868e-01, -3.78595769e-01, -3.99336308e-01, -3.56185019e-01, -3.46550316e-01, -3.72945666e-01, -3.64814341e-01, -3.62633228e-01, -3.91770601e-01, -3.78895938e-01, -3.85831892e-01, -3.46712857e-01, -3.49897534e-01, -3.63804191e-01, -3.86593878e-01, -3.84250998e-01, -4.02071416e-01, -4.01398152e-01, -4.13134277e-01, -4.12945896e-01, -3.73441607e-01, -3.97654295e-01, -3.96719605e-01, -3.98708224e-01, -3.50981981e-01, -2.74851918e-01, -2.58511573e-01, -2.83570826e-01, -2.92826951e-01, -1.31452993e-01, -1.33099541e-01, -4.16013658e-01, -4.21462536e-01, -3.82690459e-01, 
4.17572945e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.22178745e-01, -1.74084008e-01, -4.74615425e-01, -5.65896809e-01, 8.70698690e-01, 6.60282448e-02, -2.77479857e-01, -4.81120974e-01, 4.45414454e-01, 4.17425841e-01, 4.14137453e-01, 3.96270007e-01, 3.98324639e-01, 3.72295558e-01, 3.80539834e-01, 3.60544741e-01, 3.51245880e-01, 3.03127646e-01, 3.12605649e-01, 2.66551971e-01, 2.01434910e-01, 1.15654945e-01, -6.00299612e-03, -6.75762594e-02, -1.16356768e-01, -1.13263391e-01, -1.68773815e-01, -2.64580071e-01, -2.37384230e-01, -2.84544468e-01, -2.64723092e-01, -2.54013807e-01, -3.09700847e-01, -3.77502680e-01, -3.43081325e-01, -3.39847147e-01, -3.40619802e-01, -3.54303092e-01, -3.91976088e-01, -3.87476057e-01, -3.81292403e-01, -3.92310739e-01, -4.03470308e-01, -4.06291455e-01, -4.08343583e-01, -3.96251142e-01, -3.19042176e-01, -3.71695220e-01, -3.88561368e-01, -3.43599588e-01, -3.71958107e-01, -3.63866359e-01, -3.75267088e-01, -3.62454891e-01, -3.97119462e-01, -4.12586093e-01, -3.91590536e-01, -3.74885857e-01, -3.93733621e-01, -3.89860392e-01, -4.08298314e-01, -4.25200641e-01, -3.88219237e-01, -4.15931195e-01, -4.02929574e-01, -4.19614345e-01, -3.86405885e-01, -3.99634957e-01, -4.15031731e-01, -3.86238426e-01, -3.01341951e-01, -2.99974650e-01, -3.07639033e-01, -3.14386427e-01, -3.86522025e-01, -3.52449447e-01, -5.56223430e-02, 7.97107294e-02, -2.74033725e-01, -3.85721534e-01, 
4.24689323e-01, 4.21327204e-01, 4.18101698e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.22714174e-01, 4.09368902e-01, -3.15968007e-01, -3.50216985e-01, 2.77920038e-01, 9.51240540e-01, 7.97712624e-01, -2.60698441e-02, -2.24779397e-01, 6.29816502e-02, 3.92888635e-01, 4.23128009e-01, 3.93653810e-01, 3.78516018e-01, 3.80632132e-01, 3.85442436e-01, 4.18602467e-01, 3.67359936e-01, 3.52566361e-01, 2.83403009e-01, 2.31955945e-01, 2.47912213e-01, 8.09377432e-02, -2.60657948e-02, -1.09949425e-01, -1.66981623e-01, -1.78883865e-01, -1.68411016e-01, -1.84692457e-01, -2.17936888e-01, -1.98030174e-01, -2.95570433e-01, -3.16893727e-01, -3.28705519e-01, -3.34403962e-01, -3.38337243e-01, -3.22628796e-01, -3.48090351e-01, -3.47707838e-01, -3.86669278e-01, -3.91674668e-01, -3.82877082e-01, -3.55714887e-01, -3.63092601e-01, -3.88779789e-01, -4.37052995e-01, -4.05896038e-01, -3.16218615e-01, -4.02856499e-01, -4.34254378e-01, -3.64642322e-01, -3.65612119e-01, -3.89278829e-01, -3.98587614e-01, -3.57180029e-01, -3.69755805e-01, -3.90496314e-01, -4.10023689e-01, -3.94475430e-01, -3.89516711e-01, -3.69931906e-01, -4.07173753e-01, -4.37721610e-01, -4.36551481e-01, -3.80478591e-01, -4.36340362e-01, -4.15700316e-01, -3.97539884e-01, -4.35269684e-01, -4.27598804e-01, -3.34123701e-01, -3.60426813e-01, -3.91886681e-01, -3.46582651e-01, -3.13450545e-01, -1.81815803e-01, -1.19514279e-02, 3.44448164e-03, 1.03230812e-01, 4.10135597e-01, 2.85727292e-01, 
4.19871718e-01, 4.23156112e-01, 4.22929853e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.22969490e-01, 4.22966361e-01, -2.53555924e-01, -2.37056166e-01, 5.44799156e-02, -3.76467668e-02, -2.86349237e-01, -1.19475037e-01, -3.70670229e-01, -2.87217140e-01, 4.32774961e-01, 4.19063181e-01, 4.05695498e-01, 3.84352058e-01, 3.82304490e-01, 3.96402806e-01, 3.87199700e-01, 3.86260509e-01, 3.64842951e-01, 2.94725031e-01, 2.49957085e-01, 2.14017421e-01, 6.32330552e-02, -6.66508302e-02, -7.61436298e-02, -8.05161372e-02, -1.76472217e-01, -1.56868458e-01, -1.59360960e-01, -2.49473006e-01, -2.54358113e-01, -2.35574409e-01, -3.28240454e-01, -3.20924759e-01, -3.24525118e-01, -3.03311378e-01, -3.25222433e-01, -3.24150115e-01, -3.52542907e-01, -3.80545139e-01, -3.61804456e-01, -3.90070409e-01, -3.87622327e-01, -3.60400885e-01, -3.99255216e-01, -3.85897964e-01, -3.51859093e-01, -3.65354121e-01, -4.30172056e-01, -3.63344491e-01, -3.52778316e-01, -3.98239672e-01, -3.84743154e-01, -3.67873579e-01, -3.81184846e-01, -3.75530005e-01, -3.94737363e-01, -3.84519994e-01, -4.11940932e-01, -3.88055682e-01, -4.06648993e-01, -4.15838331e-01, -4.11600083e-01, -4.26495463e-01, -3.93643171e-01, -3.99369061e-01, -4.04398799e-01, -4.05315429e-01, -3.93612295e-01, -4.04164195e-01, -4.01990265e-01, -3.55262995e-01, -3.53026390e-01, -3.17795098e-01, -1.94792539e-01, -2.39532411e-01, -6.45379052e-02, -1.75186947e-01, -1.89024255e-01, -1.32420182e-01, -2.30264321e-01, 
4.22784239e-01, 4.26849693e-01, 4.37350780e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 5.01813710e-01, -6.16524853e-02, -4.20713246e-01, -2.78242946e-01, 4.61801708e-01, 6.57356620e-01, 2.93929316e-02, 5.08174717e-01, -2.03438297e-01, 4.41795260e-01, 4.16346759e-01, 4.10390973e-01, 3.80201042e-01, 3.72677416e-01, 3.95260245e-01, 3.78774971e-01, 3.52887899e-01, 3.14498514e-01, 3.24350655e-01, 2.57740587e-01, 2.05687717e-01, 5.76355830e-02, -4.20461670e-02, -4.53920513e-02, -1.10095203e-01, -1.71048328e-01, -1.33527786e-01, -2.00248212e-01, -2.30954871e-01, -2.62962878e-01, -2.51621336e-01, -2.92035490e-01, -3.03167343e-01, -3.51050854e-01, -3.75941128e-01, -3.31187487e-01, -3.39478165e-01, -3.66584927e-01, -3.74728143e-01, -3.72983068e-01, -3.84246379e-01, -3.74138206e-01, -4.00405288e-01, -4.12221521e-01, -3.88822466e-01, -3.46448660e-01, -3.79463315e-01, -4.23710853e-01, -3.60332727e-01, -3.91726434e-01, -3.69402647e-01, -3.58588636e-01, -3.57985348e-01, -3.53556365e-01, -3.83588552e-01, -3.83209139e-01, -4.08153534e-01, -4.23651397e-01, -4.02442008e-01, -3.87356520e-01, -3.93296212e-01, -4.13638294e-01, -4.05478746e-01, -4.00485963e-01, -3.73828620e-01, -3.96287650e-01, -4.12808299e-01, -4.05621886e-01, -4.11746681e-01, -4.01380807e-01, -3.85518312e-01, -3.54029506e-01, -3.45497698e-01, -3.35435867e-01, -2.38505810e-01, -2.29053438e-01, -2.05498025e-01, -1.78652257e-01, -3.87695134e-01, -4.57376271e-01, 
4.22784239e-01, 4.13408071e-01, 4.22784239e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.14029330e-01, -3.65463376e-01, -1.30939931e-01, -3.07600319e-01, -4.58400339e-01, 3.99980515e-01, -7.32306540e-02, 7.98765063e-01, -2.38775283e-01, 1.64307579e-01, 4.35156852e-01, 4.07986432e-01, 3.94718766e-01, 3.85484248e-01, 3.86831671e-01, 3.81093115e-01, 3.08893353e-01, 3.16597283e-01, 3.46689820e-01, 2.86094218e-01, 2.23587066e-01, 1.04727574e-01, -1.33138504e-02, -5.05145043e-02, -1.13561600e-01, -1.41779393e-01, -2.34274462e-01, -1.94771484e-01, -2.26623565e-01, -2.40963250e-01, -2.75965184e-01, -2.36673176e-01, -3.61123532e-01, -6.62847042e-01, -7.97294021e-01, -5.64123869e-01, -3.27834666e-01, -3.45813751e-01, -3.88401151e-01, -3.62212747e-01, -3.78254145e-01, -3.88853043e-01, -3.67685795e-01, -3.88367802e-01, -3.91027123e-01, -3.53309393e-01, -3.42296332e-01, -3.84201288e-01, -3.29247355e-01, -3.76547545e-01, -3.69509369e-01, -3.68954778e-01, -3.56205642e-01, -3.87359649e-01, -3.68087083e-01, -4.20391232e-01, -4.11356241e-01, -4.34057653e-01, -4.11774069e-01, -3.80711675e-01, -4.09029871e-01, -4.14383113e-01, -4.21960741e-01, -3.99437517e-01, -3.88532162e-01, -3.81118536e-01, -4.29255456e-01, -4.46154684e-01, -4.02358174e-01, -4.08796936e-01, -4.17492449e-01, -4.12189037e-01, -4.03036654e-01, -4.07254696e-01, -2.01382354e-01, -3.04780811e-01, -4.44845647e-01, -4.71767634e-01, -2.98114151e-01, -3.82460892e-01, 
4.22784239e-01, 4.27205712e-01, 4.22784239e-01, 4.23168451e-01, 4.21327204e-01, 4.18101698e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.22714174e-01, 4.03046578e-01, -1.79980338e-01, -1.80798784e-01, -2.84167856e-01, -2.78236061e-01, -5.31569183e-01, 1.72591865e-01, -1.00784197e-01, -5.22441685e-01, -2.91974038e-01, 4.32660639e-01, 4.12021309e-01, 3.94178689e-01, 3.79505426e-01, 3.86831671e-01, 3.95216405e-01, 3.45707089e-01, 3.39917779e-01, 3.33034158e-01, 2.94985890e-01, 2.40398467e-01, 1.38918325e-01, 3.88831943e-02, -5.61746955e-02, -6.18555695e-02, -1.57372788e-01, -1.88302502e-01, -1.91820696e-01, -1.70060188e-01, -2.27442190e-01, -2.46086314e-01, -4.80190873e-01, 1.65774778e-01, 9.07260895e-01, 2.62696028e-01, 1.19085705e+00, -5.01573503e-01, -3.45014870e-01, -3.72401237e-01, -3.85440767e-01, -3.63178164e-01, -3.87913972e-01, -3.51608038e-01, -3.66571158e-01, -3.60566974e-01, -2.81763673e-01, -3.55479807e-01, -3.45850050e-01, -3.42119455e-01, -3.64542603e-01, -3.86535734e-01, -3.55049312e-01, -3.52419555e-01, -3.74166220e-01, -4.01488632e-01, -4.05648470e-01, -3.89366299e-01, -3.90366197e-01, -3.91021103e-01, -4.04016018e-01, -4.17904198e-01, -3.97900522e-01, -3.91603082e-01, -3.86792302e-01, -3.72061938e-01, -3.49306583e-01, -4.08250183e-01, -4.16210920e-01, -4.34236795e-01, -4.27077919e-01, -4.32525933e-01, -4.06407475e-01, -3.54934782e-01, -3.80377382e-01, -3.34027708e-01, -3.97761345e-01, -3.67115974e-01, -3.42182815e-01, -2.91125178e-01, -3.24810386e-01, 
4.12890643e-01, 4.21929747e-01, 4.27850991e-01, 4.23168451e-01, 4.24997360e-01, 4.27850991e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.24066573e-01, 3.81702423e-01, -4.06427801e-01, -2.92474240e-01, -2.77514666e-01, 1.98668540e-01, 9.48100388e-01, -1.72908187e-01, 2.04535484e-01, -6.23491645e-01, -5.60248554e-01, 4.20301378e-01, 4.13156927e-01, 4.30445880e-01, 3.87601167e-01, 3.90688688e-01, 4.08146769e-01, 3.73218924e-01, 3.54790390e-01, 3.36964309e-01, 2.86272675e-01, 2.08928928e-01, 1.21285789e-01, 8.59897137e-02, -3.01757082e-02, -1.17111266e-01, -1.52327210e-01, -1.57461733e-01, -1.30485684e-01, -1.33910343e-01, -2.08862722e-01, -3.93057466e-01, 6.29485011e-01, -6.50007784e-01, -2.37636670e-01, -2.30688691e-01, -4.42460865e-01, -5.62019013e-02, -3.73242497e-01, -3.58209610e-01, -3.79106104e-01, -3.79839659e-01, -3.84644419e-01, -3.47389519e-01, -3.71753961e-01, -4.06089604e-01, -3.36959720e-01, -3.59414399e-01, -3.22334409e-01, -3.31178665e-01, -3.45655411e-01, -3.77483577e-01, -3.41126084e-01, -3.49519730e-01, -4.29400027e-01, -4.32109982e-01, -4.17734623e-01, -4.25415218e-01, -4.08974171e-01, -3.97082269e-01, -4.02369589e-01, -4.11714584e-01, -3.99239749e-01, -3.78005296e-01, -3.90608549e-01, -3.58264625e-01, -3.39714259e-01, -3.82144004e-01, -4.25462931e-01, -4.17159051e-01, -4.15777296e-01, -3.97868872e-01, -3.92793328e-01, -2.97726512e-01, -3.83566678e-01, -3.14492494e-01, -3.26828599e-01, -3.71307522e-01, -2.92343408e-01, -2.67946720e-01, -3.22205693e-01, 
4.19716626e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.23168451e-01, 4.25020784e-01, 4.05202538e-01, -5.41575924e-02, -3.59709024e-01, -6.30703047e-02, -5.37429303e-02, -3.77180755e-01, 6.92783594e-01, 6.51424110e-01, 3.67268324e-01, 1.08819380e-01, 2.55500287e-01, 3.93420428e-01, 4.11691517e-01, 4.04300630e-01, 3.76810998e-01, 3.89880717e-01, 3.77295136e-01, 3.90844107e-01, 3.42983186e-01, 2.79029727e-01, 2.14566961e-01, 1.35114253e-01, 2.52164081e-02, -3.91471535e-02, -9.95486975e-02, -8.97474438e-02, -2.02135861e-01, -2.18024552e-01, -2.06578493e-01, -1.98831558e-01, 4.26285118e-01, -4.85265732e-01, -3.49640608e-01, 1.05639115e-01, -6.35021389e-01, -4.31979507e-01, -2.82308400e-01, -3.44278723e-01, -3.49650770e-01, -3.58243793e-01, -3.48103225e-01, -3.83947790e-01, -3.80998313e-01, -3.59646976e-01, -3.57989550e-01, -3.22294712e-01, -3.74134839e-01, -2.87435710e-01, -3.12692821e-01, -3.67561519e-01, -3.53066325e-01, -3.62706542e-01, -4.07386869e-01, -4.19093668e-01, -4.07753736e-01, -3.99915129e-01, -3.98687780e-01, -4.06607300e-01, -3.81713241e-01, -3.99544090e-01, -3.78037989e-01, -3.92254263e-01, -3.98016393e-01, -3.95674825e-01, -3.68729323e-01, -3.71650994e-01, -4.04933453e-01, -4.03636605e-01, -4.16150838e-01, -4.16675508e-01, -4.05635446e-01, -3.89528185e-01, -3.83977920e-01, -3.89624774e-01, -3.82975399e-01, -3.84147942e-01, -3.92301977e-01, -2.72103339e-01, -2.66253501e-01, -2.44510889e-01, 
